date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg
2026-08-01,South Mess,Lunch,Rice_Dal,70.97,0,0,1,25.2,8.25,77.91,599,588,306.65,253.34,53.31,110
2026-08-02,Academic Block Mess,Breakfast,Upma,83.35,0,0,0,22.9,0.0,65.97,266,241,84.04,69.78,14.26,90
2026-08-02,Academic Block Mess,Dinner,Chole_Bhature,83.35,0,0,0,22.9,0.0,65.97,478,457,204.07,179.16,24.92,105
2026-08-02,Academic Block Mess,Lunch,Biryani,83.35,0,0,0,22.9,0.0,65.97,572,549,277.55,240.99,36.56,110
2026-08-02,Central Mess,Breakfast,Upma,77.85,0,0,0,22.9,0.0,65.97,353,331,112.13,91.78,20.35,90
2026-08-02,Central Mess,Dinner,Khichdi,77.85,0,0,0,22.9,0.0,65.97,608,594,271.78,220.17,51.6,105
2026-08-02,Central Mess,Lunch,Rajma_Rice,77.85,0,0,0,22.9,0.0,65.97,709,666,361.58,285.44,76.14,110
2026-08-02,Hostel A Mess,Breakfast,Poha,77.13,0,0,0,22.9,0.0,65.97,292,288,96.96,80.46,16.49,90
2026-08-02,Hostel A Mess,Dinner,Roti_Dal,77.13,0,0,0,22.9,0.0,65.97,488,466,205.6,180.73,24.87,105
2026-08-02,Hostel A Mess,Lunch,Biryani,77.13,0,0,0,22.9,0.0,65.97,604,566,290.94,248.12,42.82,110
2026-08-02,Hostel B Mess,Breakfast,Paratha,75.55,0,0,0,22.9,0.0,65.97,407,388,129.79,112.46,17.33,90
2026-08-02,Hostel B Mess,Dinner,Khichdi,75.55,0,0,0,22.9,0.0,65.97,534,496,235.82,184.8,51.03,105
2026-08-02,Hostel B Mess,Lunch,Paneer_Roti,75.55,0,0,0,22.9,0.0,65.97,732,660,355.04,293.07,61.97,110
2026-08-02,North Mess,Breakfast,Sandwich,82.26,0,0,0,22.9,0.0,65.97,342,332,115.9,93.52,22.38,90
2026-08-02,North Mess,Dinner,Khichdi,82.26,0,0,0,22.9,0.0,65.97,538,501,244.18,189.29,54.88,105
2026-08-02,North Mess,Lunch,Rajma_Rice,82.26,0,0,0,22.9,0.0,65.97,708,642,360.24,268.52,91.72,110
2026-08-02,South Mess,Breakfast,Sandwich,80.78,0,0,0,22.9,0.0,65.97,296,271,96.13,78.59,17.54,90
2026-08-02,South Mess,Dinner,Roti_Dal,80.78,0,0,0,22.9,0.0,65.97,531,523,227.26,198.0,29.26,105
2026-08-02,South Mess,Lunch,Veg_Pulao,80.78,0,0,0,22.9,0.0,65.97,585,546,295.15,230.77,64.38,110
2026-08-03,Academic Block Mess,Breakfast,Poha,77.82,0,0,0,23.44,1.58,62.5,340,322,107.13,95.52,11.61,90
2026-08-03,Academic Block Mess,Dinner,Roti_Dal,77.82,0,0,0,23.44,1.58,62.5,600,570,268.52,223.66,44.86,105
2026-08-03,Academic Block Mess,Lunch,Paneer_Roti,77.82,0,0,0,23.44,1.58,62.5,689,667,349.81,297.07,52.74,110
2026-08-03,Central Mess,Breakfast,Sandwich,82.33,0,0,0,23.44,1.58,62.5,437,431,138.97,124.29,14.68,90
2026-08-03,Central Mess,Dinner,Roti_Dal,82.33,0,0,0,23.44,1.58,62.5,844,778,369.74,289.57,80.18,105
2026-08-03,Central Mess,Lunch,Rice_Dal,82.33,0,0,0,23.44,1.58,62.5,940,907,458.63,378.36,80.27,110
2026-08-03,Hostel A Mess,Breakfast,Upma,79.89,0,0,0,23.44,1.58,62.5,344,311,115.84,92.17,23.66,90
2026-08-03,Hostel A Mess,Dinner,Fried_Rice,79.89,0,0,0,23.44,1.58,62.5,588,576,265.5,213.27,52.23,105
2026-08-03,Hostel A Mess,Lunch,Veg_Pulao,79.89,0,0,0,23.44,1.58,62.5,661,628,318.57,278.95,39.62,110
2026-08-03,Hostel B Mess,Breakfast,Sandwich,82.13,0,0,0,23.44,1.58,62.5,478,469,157.46,135.82,21.64,90
2026-08-03,Hostel B Mess,Dinner,Fried_Rice,82.13,0,0,0,23.44,1.58,62.5,733,670,316.23,249.96,66.27,105
2026-08-03,Hostel B Mess,Lunch,Veg_Pulao,82.13,0,0,0,23.44,1.58,62.5,855,793,436.55,338.59,97.95,110
2026-08-03,North Mess,Breakfast,Sandwich,80.09,0,0,0,23.44,1.58,62.5,418,389,134.98,115.0,19.98,90
2026-08-03,North Mess,Dinner,Pasta,80.09,0,0,0,23.44,1.58,62.5,728,659,319.44,246.98,72.46,105
2026-08-03,North Mess,Lunch,Veg_Pulao,80.09,0,0,0,23.44,1.58,62.5,771,719,392.58,312.84,79.74,110
2026-08-03,South Mess,Breakfast,Idli_Dosa,79.44,0,0,0,23.44,1.58,62.5,420,409,138.71,115.57,23.14,90
2026-08-03,South Mess,Dinner,Khichdi,79.44,0,0,0,23.44,1.58,62.5,617,603,260.78,228.46,32.32,105
2026-08-03,South Mess,Lunch,Paneer_Roti,79.44,0,0,0,23.44,1.58,62.5,789,745,388.5,319.41,69.09,110
2026-08-04,Academic Block Mess,Breakfast,Sandwich,79.7,0,0,0,22.94,0.0,60.02,332,325,109.58,92.44,17.14,90
2026-08-04,Academic Block Mess,Dinner,Khichdi,79.7,0,0,0,22.94,0.0,60.02,532,485,228.49,186.74,41.75,105
2026-08-04,Academic Block Mess,Lunch,Rice_Dal,79.7,0,0,0,22.94,0.0,60.02,684,626,332.81,263.5,69.31,110
2026-08-04,Central Mess,Breakfast,Upma,79.01,0,0,0,22.94,0.0,60.02,459,435,152.47,125.36,27.11,90
2026-08-04,Central Mess,Dinner,Pasta,79.01,0,0,0,22.94,0.0,60.02,762,751,342.21,288.62,53.59,105
2026-08-04,Central Mess,Lunch,Veg_Pulao,79.01,0,0,0,22.94,0.0,60.02,852,834,425.86,364.22,61.65,110
2026-08-04,Hostel A Mess,Breakfast,Idli_Dosa,72.0,0,0,0,22.94,0.0,60.02,391,366,130.57,105.38,25.2,90
2026-08-04,Hostel A Mess,Dinner,Fried_Rice,72.0,0,0,0,22.94,0.0,60.02,576,551,259.35,208.43,50.92,105
2026-08-04,Hostel A Mess,Lunch,Paneer_Roti,72.0,0,0,0,22.94,0.0,60.02,744,711,362.41,315.62,46.8,110
2026-08-04,Hostel B Mess,Breakfast,Sandwich,82.44,0,0,0,22.94,0.0,60.02,430,410,136.28,119.98,16.3,90
2026-08-04,Hostel B Mess,Dinner,Chole_Bhature,82.44,0,0,0,22.94,0.0,60.02,866,838,378.44,322.29,56.16,105
2026-08-04,Hostel B Mess,Lunch,Rajma_Rice,82.44,0,0,0,22.94,0.0,60.02,870,850,432.72,359.02,73.7,110
2026-08-04,North Mess,Breakfast,Sandwich,81.73,0,0,0,22.94,0.0,60.02,417,394,139.09,114.99,24.1,90
2026-08-04,North Mess,Dinner,Chole_Bhature,81.73,0,0,0,22.94,0.0,60.02,876,809,372.42,314.75,57.66,105
2026-08-04,North Mess,Lunch,Rice_Dal,81.73,0,0,0,22.94,0.0,60.02,878,859,437.68,364.77,72.91,110
2026-08-04,South Mess,Breakfast,Poha,76.44,0,0,0,22.94,0.0,60.02,363,354,116.16,103.15,13.01,90
2026-08-04,South Mess,Dinner,Fried_Rice,76.44,0,0,0,22.94,0.0,60.02,666,651,280.47,253.36,27.11,105
2026-08-04,South Mess,Lunch,Biryani,76.44,0,0,0,22.94,0.0,60.02,786,762,376.39,335.27,41.13,110
2026-08-05,Academic Block Mess,Breakfast,Poha,77.95,1,0,0,23.23,0.0,63.54,308,289,104.56,81.86,22.7,90
2026-08-05,Academic Block Mess,Dinner,Fried_Rice,77.95,1,0,0,23.23,0.0,63.54,506,458,222.3,170.59,51.72,105
2026-08-05,Academic Block Mess,Lunch,Veg_Pulao,77.95,1,0,0,23.23,0.0,63.54,558,546,271.06,242.58,28.47,110
2026-08-05,Central Mess,Breakfast,Poha,79.87,1,0,0,23.23,0.0,63.54,446,418,151.63,123.19,28.43,90
2026-08-05,Central Mess,Dinner,Pasta,79.87,1,0,0,23.23,0.0,63.54,682,621,294.25,238.46,55.8,105
2026-08-05,Central Mess,Lunch,Rice_Dal,79.87,1,0,0,23.23,0.0,63.54,830,752,403.05,316.14,86.91,110
2026-08-05,Hostel A Mess,Breakfast,Sandwich,75.03,1,0,0,23.23,0.0,63.54,315,306,102.22,90.61,11.61,90
2026-08-05,Hostel A Mess,Dinner,Pasta,75.03,1,0,0,23.23,0.0,63.54,526,490,233.12,189.04,44.08,105
2026-08-05,Hostel A Mess,Lunch,Veg_Pulao,75.03,1,0,0,23.23,0.0,63.54,577,543,281.06,228.41,52.65,110
2026-08-05,Hostel B Mess,Breakfast,Poha,72.27,1,0,0,23.23,0.0,63.54,391,353,127.2,100.94,26.26,90
2026-08-05,Hostel B Mess,Dinner,Roti_Dal,72.27,1,0,0,23.23,0.0,63.54,662,620,291.29,237.88,53.42,105
2026-08-05,Hostel B Mess,Lunch,Rice_Dal,72.27,1,0,0,23.23,0.0,63.54,725,670,356.99,298.14,58.86,110
2026-08-05,North Mess,Breakfast,Upma,75.25,1,0,0,23.23,0.0,63.54,360,344,120.59,99.82,20.77,90
2026-08-05,North Mess,Dinner,Fried_Rice,75.25,1,0,0,23.23,0.0,63.54,625,571,273.85,213.2,60.65,105
2026-08-05,North Mess,Lunch,Rice_Dal,75.25,1,0,0,23.23,0.0,63.54,745,674,367.56,287.92,79.64,110
2026-08-05,South Mess,Breakfast,Idli_Dosa,81.81,1,0,0,23.23,0.0,63.54,362,349,120.88,97.9,22.98,90
2026-08-05,South Mess,Dinner,Roti_Dal,81.81,1,0,0,23.23,0.0,63.54,587,553,266.78,217.58,49.2,105
2026-08-05,South Mess,Lunch,Paneer_Roti,81.81,1,0,0,23.23,0.0,63.54,687,625,335.46,275.36,60.1,110
2026-08-06,Academic Block Mess,Breakfast,Sandwich,77.89,0,0,0,27.3,0.0,63.76,343,328,115.2,96.3,18.9,90
2026-08-06,Academic Block Mess,Dinner,Khichdi,77.89,0,0,0,27.3,0.0,63.76,542,488,245.28,179.73,65.55,105
2026-08-06,Academic Block Mess,Lunch,Paneer_Roti,77.89,0,0,0,27.3,0.0,63.76,725,674,342.63,292.37,50.26,110
2026-08-06,Central Mess,Breakfast,Upma,76.37,0,0,0,27.3,0.0,63.76,482,452,160.73,126.96,33.77,90
2026-08-06,Central Mess,Dinner,Khichdi,76.37,0,0,0,27.3,0.0,63.76,743,670,317.61,249.45,68.16,105
2026-08-06,Central Mess,Lunch,Veg_Pulao,76.37,0,0,0,27.3,0.0,63.76,839,803,397.61,333.5,64.11,110
2026-08-06,Hostel A Mess,Breakfast,Poha,83.37,0,0,0,27.3,0.0,63.76,360,345,116.52,95.81,20.71,90
2026-08-06,Hostel A Mess,Dinner,Fried_Rice,83.37,0,0,0,27.3,0.0,63.76,664,616,296.62,235.71,60.91,105
2026-08-06,Hostel A Mess,Lunch,Rice_Dal,83.37,0,0,0,27.3,0.0,63.76,736,682,353.99,293.57,60.42,110
2026-08-06,Hostel B Mess,Breakfast,Upma,75.58,0,0,0,27.3,0.0,63.76,418,383,140.93,110.08,30.85,90
2026-08-06,Hostel B Mess,Dinner,Chole_Bhature,75.58,0,0,0,27.3,0.0,63.76,846,805,363.14,298.9,64.24,105
2026-08-06,Hostel B Mess,Lunch,Paneer_Roti,75.58,0,0,0,27.3,0.0,63.76,888,833,450.12,348.42,101.69,110
2026-08-06,North Mess,Breakfast,Sandwich,77.78,0,0,0,27.3,0.0,63.76,407,386,136.47,109.4,27.07,90
2026-08-06,North Mess,Dinner,Roti_Dal,77.78,0,0,0,27.3,0.0,63.76,738,670,327.57,262.87,64.7,105
2026-08-06,North Mess,Lunch,Paneer_Roti,77.78,0,0,0,27.3,0.0,63.76,931,890,446.17,386.21,59.96,110
2026-08-06,South Mess,Breakfast,Upma,75.31,0,0,0,27.3,0.0,63.76,367,337,123.73,94.8,28.93,90
2026-08-06,South Mess,Dinner,Pasta,75.31,0,0,0,27.3,0.0,63.76,600,559,266.14,210.16,55.99,105
2026-08-06,South Mess,Lunch,Rajma_Rice,75.31,0,0,0,27.3,0.0,63.76,744,695,378.67,307.46,71.21,110
2026-08-07,Academic Block Mess,Breakfast,Idli_Dosa,75.33,0,0,0,21.96,0.0,65.23,371,334,126.74,95.67,31.07,90
2026-08-07,Academic Block Mess,Dinner,Roti_Dal,75.33,0,0,0,21.96,0.0,65.23,592,576,260.77,220.45,40.32,105
2026-08-07,Academic Block Mess,Lunch,Veg_Pulao,75.33,0,0,0,21.96,0.0,65.23,659,620,321.04,263.68,57.37,110
2026-08-07,Central Mess,Breakfast,Poha,83.38,0,0,0,21.96,0.0,65.23,495,454,165.88,132.77,33.11,90
2026-08-07,Central Mess,Dinner,Fried_Rice,83.38,0,0,0,21.96,0.0,65.23,765,737,347.89,286.06,61.83,105
2026-08-07,Central Mess,Lunch,Rajma_Rice,83.38,0,0,0,21.96,0.0,65.23,918,850,470.09,359.9,110.19,110
2026-08-07,Hostel A Mess,Breakfast,Sandwich,83.38,0,0,0,21.96,0.0,65.23,365,330,124.03,97.93,26.1,90
2026-08-07,Hostel A Mess,Dinner,Pasta,83.38,0,0,0,21.96,0.0,65.23,589,570,261.19,223.54,37.65,105
2026-08-07,Hostel A Mess,Lunch,Biryani,83.38,0,0,0,21.96,0.0,65.23,780,735,399.77,305.68,94.09,110
2026-08-07,Hostel B Mess,Breakfast,Poha,82.39,0,0,0,21.96,0.0,65.23,470,453,151.63,133.49,18.14,90
2026-08-07,Hostel B Mess,Dinner,Roti_Dal,82.39,0,0,0,21.96,0.0,65.23,798,762,361.54,292.01,69.53,105
2026-08-07,Hostel B Mess,Lunch,Veg_Pulao,82.39,0,0,0,21.96,0.0,65.23,808,748,407.88,326.5,81.38,110
2026-08-07,North Mess,Breakfast,Sandwich,79.41,0,0,0,21.96,0.0,65.23,434,421,146.14,123.65,22.49,90
2026-08-07,North Mess,Dinner,Chole_Bhature,79.41,0,0,0,21.96,0.0,65.23,808,772,355.59,295.41,60.18,105
2026-08-07,North Mess,Lunch,Rajma_Rice,79.41,0,0,0,21.96,0.0,65.23,875,846,416.01,373.71,42.3,110
2026-08-07,South Mess,Breakfast,Paratha,77.54,0,0,0,21.96,0.0,65.23,409,397,132.83,109.95,22.88,90
2026-08-07,South Mess,Dinner,Fried_Rice,77.54,0,0,0,21.96,0.0,65.23,664,600,294.31,236.84,57.47,105
2026-08-07,South Mess,Lunch,Veg_Pulao,77.54,0,0,0,21.96,0.0,65.23,701,659,333.55,289.13,44.42,110
2026-08-08,Academic Block Mess,Breakfast,Upma,82.58,0,0,0,22.77,15.97,79.3,260,254,83.77,75.04,8.72,90
2026-08-08,Academic Block Mess,Dinner,Roti_Dal,82.58,0,0,0,22.77,15.97,79.3,486,446,220.55,168.48,52.07,105
2026-08-08,Academic Block Mess,Lunch,Biryani,82.58,0,0,0,22.77,15.97,79.3,583,538,276.3,224.32,51.99,110
2026-08-08,Central Mess,Breakfast,Poha,80.47,0,0,0,22.77,15.97,79.3,369,337,123.09,93.87,29.22,90
2026-08-08,Central Mess,Dinner,Khichdi,80.47,0,0,0,22.77,15.97,79.3,600,564,260.27,212.52,47.75,105
2026-08-08,Central Mess,Lunch,Rajma_Rice,80.47,0,0,0,22.77,15.97,79.3,736,668,368.85,278.16,90.69,110
2026-08-08,Hostel A Mess,Breakfast,Upma,85.18,0,0,0,22.77,15.97,79.3,271,267,91.73,78.44,13.29,90
2026-08-08,Hostel A Mess,Dinner,Pasta,85.18,0,0,0,22.77,15.97,79.3,473,457,208.79,170.09,38.69,105
2026-08-08,Hostel A Mess,Lunch,Paneer_Roti,85.18,0,0,0,22.77,15.97,79.3,599,548,306.85,236.82,70.03,110
2026-08-08,Hostel B Mess,Breakfast,Paratha,72.59,0,0,0,22.77,15.97,79.3,371,363,120.89,106.84,14.06,90
2026-08-08,Hostel B Mess,Dinner,Chole_Bhature,72.59,0,0,0,22.77,15.97,79.3,626,566,266.52,219.86,46.67,105
2026-08-08,Hostel B Mess,Lunch,Biryani,72.59,0,0,0,22.77,15.97,79.3,757,742,369.21,320.07,49.14,110
2026-08-08,North Mess,Breakfast,Upma,71.73,0,0,0,22.77,15.97,79.3,300,285,96.45,82.65,13.8,90
2026-08-08,North Mess,Dinner,Roti_Dal,71.73,0,0,0,22.77,15.97,79.3,581,540,259.05,210.72,48.32,105
2026-08-08,North Mess,Lunch,Biryani,71.73,0,0,0,22.77,15.97,79.3,695,649,348.15,282.4,65.75,110
2026-08-08,South Mess,Breakfast,Paratha,77.41,0,0,0,22.77,15.97,79.3,317,286,102.68,80.56,22.12,90
2026-08-08,South Mess,Dinner,Pasta,77.41,0,0,0,22.77,15.97,79.3,482,462,205.94,172.88,33.05,105
2026-08-08,South Mess,Lunch,Biryani,77.41,0,0,0,22.77,15.97,79.3,628,567,297.33,248.38,48.95,110
2026-08-09,Academic Block Mess,Breakfast,Upma,73.04,0,0,0,23.05,0.0,60.84,258,234,81.6,66.82,14.78,90
2026-08-09,Academic Block Mess,Dinner,Chole_Bhature,73.04,0,0,0,23.05,0.0,60.84,489,442,217.81,162.78,55.03,105
2026-08-09,Academic Block Mess,Lunch,Rajma_Rice,73.04,0,0,0,23.05,0.0,60.84,516,498,255.18,219.67,35.52,110
2026-08-09,Central Mess,Breakfast,Upma,81.44,0,0,0,23.05,0.0,60.84,363,342,118.75,100.47,18.29,90
2026-08-09,Central Mess,Dinner,Pasta,81.44,0,0,0,23.05,0.0,60.84,610,575,270.21,212.11,58.09,105
2026-08-09,Central Mess,Lunch,Veg_Pulao,81.44,0,0,0,23.05,0.0,60.84,695,657,343.84,276.68,67.17,110
2026-08-09,Hostel A Mess,Breakfast,Paratha,90.79,0,0,0,23.05,0.0,60.84,345,315,116.31,86.99,29.32,90
2026-08-09,Hostel A Mess,Dinner,Khichdi,90.79,0,0,0,23.05,0.0,60.84,462,433,200.09,165.43,34.65,105
2026-08-09,Hostel A Mess,Lunch,Paneer_Roti,90.79,0,0,0,23.05,0.0,60.84,587,571,282.74,242.0,40.74,110
2026-08-09,Hostel B Mess,Breakfast,Poha,90.65,0,0,0,23.05,0.0,60.84,358,345,121.93,97.07,24.86,90
2026-08-09,Hostel B Mess,Dinner,Fried_Rice,90.65,0,0,0,23.05,0.0,60.84,583,536,265.74,202.99,62.75,105
2026-08-09,Hostel B Mess,Lunch,Paneer_Roti,90.65,0,0,0,23.05,0.0,60.84,749,684,373.42,303.77,69.65,110
2026-08-09,North Mess,Breakfast,Idli_Dosa,79.68,0,0,0,23.05,0.0,60.84,384,374,126.63,105.29,21.34,90
2026-08-09,North Mess,Dinner,Khichdi,79.68,0,0,0,23.05,0.0,60.84,504,487,212.8,188.7,24.1,105
2026-08-09,North Mess,Lunch,Rice_Dal,79.68,0,0,0,23.05,0.0,60.84,620,578,298.57,252.76,45.8,110
2026-08-09,South Mess,Breakfast,Idli_Dosa,80.59,0,0,0,23.05,0.0,60.84,336,311,107.23,86.69,20.55,90
2026-08-09,South Mess,Dinner,Chole_Bhature,80.59,0,0,0,23.05,0.0,60.84,575,523,254.69,201.59,53.1,105
2026-08-09,South Mess,Lunch,Rajma_Rice,80.59,0,0,0,23.05,0.0,60.84,604,569,306.07,237.45,68.63,110
2026-08-10,Academic Block Mess,Breakfast,Upma,77.04,0,0,0,24.11,0.0,61.09,324,309,106.59,87.08,19.51,90
2026-08-10,Academic Block Mess,Dinner,Khichdi,77.04,0,0,0,24.11,0.0,61.09,508,465,213.73,173.67,40.06,105
2026-08-10,Academic Block Mess,Lunch,Veg_Pulao,77.04,0,0,0,24.11,0.0,61.09,647,597,306.13,265.36,40.77,110
2026-08-10,Central Mess,Breakfast,Upma,71.48,0,0,0,24.11,0.0,61.09,441,406,147.15,116.13,31.02,90
2026-08-10,Central Mess,Dinner,Pasta,71.48,0,0,0,24.11,0.0,61.09,741,694,325.48,264.92,60.56,105
2026-08-10,Central Mess,Lunch,Biryani,71.48,0,0,0,24.11,0.0,61.09,1013,964,514.45,405.71,108.74,110
2026-08-10,Hostel A Mess,Breakfast,Poha,80.59,0,0,0,24.11,0.0,61.09,361,333,121.18,92.71,28.46,90
2026-08-10,Hostel A Mess,Dinner,Pasta,80.59,0,0,0,24.11,0.0,61.09,609,570,259.81,209.82,49.98,105
2026-08-10,Hostel A Mess,Lunch,Veg_Pulao,80.59,0,0,0,24.11,0.0,61.09,682,623,345.46,275.02,70.44,110
2026-08-10,Hostel B Mess,Breakfast,Paratha,83.41,0,0,0,24.11,0.0,61.09,504,457,160.55,135.02,25.53,90
2026-08-10,Hostel B Mess,Dinner,Fried_Rice,83.41,0,0,0,24.11,0.0,61.09,729,676,314.63,265.56,49.07,105
2026-08-10,Hostel B Mess,Lunch,Rajma_Rice,83.41,0,0,0,24.11,0.0,61.09,917,828,452.93,362.27,90.67,110
2026-08-10,North Mess,Breakfast,Paratha,72.86,0,0,0,24.11,0.0,61.09,489,476,160.12,139.79,20.32,90
2026-08-10,North Mess,Dinner,Roti_Dal,72.86,0,0,0,24.11,0.0,61.09,711,684,306.9,261.71,45.19,105
2026-08-10,North Mess,Lunch,Biryani,72.86,0,0,0,24.11,0.0,61.09,870,793,416.62,346.56,70.05,110
2026-08-10,South Mess,Breakfast,Idli_Dosa,75.15,0,0,0,24.11,0.0,61.09,422,394,137.39,116.71,20.67,90
2026-08-10,South Mess,Dinner,Khichdi,75.15,0,0,0,24.11,0.0,61.09,607,597,260.36,234.08,26.28,105
2026-08-10,South Mess,Lunch,Paneer_Roti,75.15,0,0,0,24.11,0.0,61.09,727,679,369.69,291.46,78.24,110
2026-08-11,Academic Block Mess,Breakfast,Upma,79.01,0,0,0,21.38,4.95,69.74,329,305,108.47,86.46,22.01,90
2026-08-11,Academic Block Mess,Dinner,Khichdi,79.01,0,0,0,21.38,4.95,69.74,553,535,248.26,201.19,47.07,105
2026-08-11,Academic Block Mess,Lunch,Rice_Dal,79.01,0,0,0,21.38,4.95,69.74,675,630,337.87,269.47,68.4,110
2026-08-11,Central Mess,Breakfast,Paratha,78.81,0,0,0,21.38,4.95,69.74,542,511,172.37,146.6,25.77,90
2026-08-11,Central Mess,Dinner,Chole_Bhature,78.81,0,0,0,21.38,4.95,69.74,904,841,402.66,323.27,79.39,105
2026-08-11,Central Mess,Lunch,Rajma_Rice,78.81,0,0,0,21.38,4.95,69.74,975,898,469.43,382.17,87.26,110
2026-08-11,Hostel A Mess,Breakfast,Sandwich,80.13,0,0,0,21.38,4.95,69.74,362,352,117.78,102.97,14.81,90
2026-08-11,Hostel A Mess,Dinner,Khichdi,80.13,0,0,0,21.38,4.95,69.74,569,559,255.32,220.13,35.19,105
2026-08-11,Hostel A Mess,Lunch,Rice_Dal,80.13,0,0,0,21.38,4.95,69.74,715,681,360.47,292.66,67.8,110
2026-08-11,Hostel B Mess,Breakfast,Upma,75.38,0,0,0,21.38,4.95,69.74,417,392,134.09,115.57,18.52,90
2026-08-11,Hostel B Mess,Dinner,Roti_Dal,75.38,0,0,0,21.38,4.95,69.74,734,680,312.59,255.07,57.52,105
2026-08-11,Hostel B Mess,Lunch,Veg_Pulao,75.38,0,0,0,21.38,4.95,69.74,854,809,433.71,341.53,92.18,110
2026-08-11,North Mess,Breakfast,Sandwich,75.57,0,0,0,21.38,4.95,69.74,397,376,129.87,105.96,23.9,90
2026-08-11,North Mess,Dinner,Roti_Dal,75.57,0,0,0,21.38,4.95,69.74,703,681,316.57,260.85,55.72,105
2026-08-11,North Mess,Lunch,Rajma_Rice,75.57,0,0,0,21.38,4.95,69.74,801,786,392.18,342.63,49.55,110
2026-08-11,South Mess,Breakfast,Idli_Dosa,78.27,0,0,0,21.38,4.95,69.74,413,383,137.54,111.88,25.66,90
2026-08-11,South Mess,Dinner,Roti_Dal,78.27,0,0,0,21.38,4.95,69.74,683,674,297.75,253.95,43.8,105
2026-08-11,South Mess,Lunch,Paneer_Roti,78.27,0,0,0,21.38,4.95,69.74,768,757,368.72,314.48,54.24,110
2026-08-12,Academic Block Mess,Breakfast,Upma,81.46,0,0,0,21.04,1.59,54.38,342,328,111.22,91.11,20.11,90
2026-08-12,Academic Block Mess,Dinner,Khichdi,81.46,0,0,0,21.04,1.59,54.38,585,569,255.8,222.71,33.09,105
2026-08-12,Academic Block Mess,Lunch,Paneer_Roti,81.46,0,0,0,21.04,1.59,54.38,673,608,328.01,262.92,65.09,110
2026-08-12,Central Mess,Breakfast,Sandwich,63.66,0,0,0,21.04,1.59,54.38,425,384,140.51,109.23,31.28,90
2026-08-12,Central Mess,Dinner,Pasta,63.66,0,0,0,21.04,1.59,54.38,697,634,306.49,249.73,56.76,105
2026-08-12,Central Mess,Lunch,Paneer_Roti,63.66,0,0,0,21.04,1.59,54.38,972,913,483.22,399.03,84.19,110
2026-08-12,Hostel A Mess,Breakfast,Poha,81.29,0,0,0,21.04,1.59,54.38,362,327,115.14,94.3,20.84,90
2026-08-12,Hostel A Mess,Dinner,Fried_Rice,81.29,0,0,0,21.04,1.59,54.38,602,554,262.52,215.93,46.59,105
2026-08-12,Hostel A Mess,Lunch,Rice_Dal,81.29,0,0,0,21.04,1.59,54.38,717,672,355.89,298.82,57.07,110
2026-08-12,Hostel B Mess,Breakfast,Poha,76.97,0,0,0,21.04,1.59,54.38,428,407,140.46,113.69,26.77,90
2026-08-12,Hostel B Mess,Dinner,Roti_Dal,76.97,0,0,0,21.04,1.59,54.38,819,771,351.36,288.82,62.54,105
2026-08-12,Hostel B Mess,Lunch,Paneer_Roti,76.97,0,0,0,21.04,1.59,54.38,894,826,429.21,346.97,82.23,110
2026-08-12,North Mess,Breakfast,Idli_Dosa,75.75,0,0,0,21.04,1.59,54.38,455,420,153.49,123.93,29.56,90
2026-08-12,North Mess,Dinner,Pasta,75.75,0,0,0,21.04,1.59,54.38,710,642,300.72,248.98,51.74,105
2026-08-12,North Mess,Lunch,Paneer_Roti,75.75,0,0,0,21.04,1.59,54.38,853,816,415.51,354.11,61.4,110
2026-08-12,South Mess,Breakfast,Sandwich,78.57,0,0,0,21.04,1.59,54.38,366,333,125.07,92.84,32.23,90
2026-08-12,South Mess,Dinner,Roti_Dal,78.57,0,0,0,21.04,1.59,54.38,670,663,300.07,256.16,43.91,105
2026-08-12,South Mess,Lunch,Biryani,78.57,0,0,0,21.04,1.59,54.38,818,773,396.0,333.95,62.06,110
2026-08-13,Academic Block Mess,Breakfast,Upma,80.76,0,0,0,21.13,0.0,59.4,330,310,104.49,87.48,17.02,90
2026-08-13,Academic Block Mess,Dinner,Pasta,80.76,0,0,0,21.13,0.0,59.4,569,529,258.3,209.07,49.24,105
2026-08-13,Academic Block Mess,Lunch,Paneer_Roti,80.76,0,0,0,21.13,0.0,59.4,630,580,298.51,257.27,41.24,110
2026-08-13,Central Mess,Breakfast,Upma,74.46,0,0,0,21.13,0.0,59.4,450,418,152.48,119.76,32.73,90
2026-08-13,Central Mess,Dinner,Pasta,74.46,0,0,0,21.13,0.0,59.4,778,704,338.56,264.68,73.89,105
2026-08-13,Central Mess,Lunch,Rajma_Rice,74.46,0,0,0,21.13,0.0,59.4,962,868,493.02,376.34,116.68,110
2026-08-13,Hostel A Mess,Breakfast,Sandwich,83.25,0,0,0,21.13,0.0,59.4,376,363,121.41,102.19,19.22,90
2026-08-13,Hostel A Mess,Dinner,Pasta,83.25,0,0,0,21.13,0.0,59.4,586,573,248.93,223.91,25.02,105
2026-08-13,Hostel A Mess,Lunch,Veg_Pulao,83.25,0,0,0,21.13,0.0,59.4,714,690,337.48,289.38,48.1,110
2026-08-13,Hostel B Mess,Breakfast,Sandwich,84.34,0,0,0,21.13,0.0,59.4,455,410,154.15,115.65,38.51,90
