date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate,lag_1,lag_7,rolling_7_demand
2026-03-01,North Mess,Dinner,Fried_Rice,75.26,0,0,0,32.11,0.47,60.48,571,545,249.1,212.35,36.75,105,Sunday,6,3,1,4,0.4,246.67200000000005,0.1475311120032115,533.0,582.0,660.5714285714286
2026-03-02,North Mess,Dinner,Pasta,83.03,0,0,0,31.63,0.0,60.69,756,730,327.31,283.61,43.69999999999999,105,Monday,0,3,0,4,0.4,326.59200000000004,0.1335125721792795,545.0,710.0,655.2857142857143
2026-03-03,North Mess,Dinner,Khichdi,86.7,1,0,1,32.26,1.66,66.59,659,646,281.81,252.99,28.819999999999997,105,Tuesday,1,3,0,4,0.4,284.68800000000005,0.1022674851850537,730.0,791.0,658.1428571428571
2026-03-04,North Mess,Dinner,Pasta,88.59,0,0,0,33.22,2.2,60.52,698,664,302.15,256.95,45.19999999999999,105,Wednesday,2,3,0,4,0.4,301.536,0.1495945722323349,646.0,668.0,637.4285714285714
2026-03-05,North Mess,Dinner,Fried_Rice,80.38,0,0,0,34.39,0.0,64.95,715,647,322.7,253.29,69.41,105,Thursday,3,3,0,4,0.4,308.88,0.2150914161760148,664.0,731.0,636.8571428571429
2026-03-06,North Mess,Dinner,Fried_Rice,89.09,0,0,0,33.24,0.0,61.72,792,756,358.14,278.29,79.84999999999997,105,Friday,4,3,0,4,0.4,342.14400000000006,0.2229575026525938,647.0,609.0,624.8571428571429
2026-03-07,North Mess,Dinner,Fried_Rice,85.78,0,0,0,32.69,0.0,67.95,570,533,247.4,198.06,49.34,105,Saturday,5,3,1,4,0.4,246.24,0.1994341147938561,756.0,533.0,645.8571428571429
2026-03-08,North Mess,Dinner,Khichdi,85.09,0,0,0,32.77,0.0,58.91,565,543,249.45,201.76,47.69,105,Sunday,6,3,1,4,0.4,244.08,0.191180597314091,533.0,545.0,645.8571428571429
2026-03-09,North Mess,Dinner,Chole_Bhature,84.25,0,0,0,33.61,2.19,60.16,819,764,365.82,285.44,80.38,105,Monday,0,3,0,4,0.4,353.80800000000005,0.219725548083757,543.0,730.0,645.5714285714286
2026-03-10,North Mess,Dinner,Roti_Dal,83.0,0,0,0,37.29,0.0,55.7,771,763,350.29,289.55,60.74000000000001,105,Tuesday,1,3,0,4,0.4,333.07200000000006,0.1733991835336435,764.0,646.0,650.4285714285714
2026-03-11,North Mess,Dinner,Pasta,59.58,0,1,0,35.17,1.82,58.0,333,300,142.73,117.12,25.609999999999985,105,Wednesday,2,3,0,4,0.4,143.85600000000002,0.1794296924262592,763.0,664.0,667.1428571428571
2026-03-12,North Mess,Dinner,Roti_Dal,82.86,0,0,0,35.84,0.02,62.76,778,750,331.14,294.6,36.53999999999997,105,Thursday,3,3,0,4,0.4,336.09600000000006,0.1103460771878962,300.0,647.0,615.1428571428571
2026-03-13,North Mess,Dinner,Chole_Bhature,82.98,0,0,0,32.96,5.69,71.5,827,764,371.45,302.0,69.44999999999999,105,Friday,4,3,0,4,0.4,357.264,0.1869699825010095,750.0,756.0,629.8571428571429
2026-03-14,North Mess,Dinner,Roti_Dal,95.76,0,0,0,32.57,0.0,54.86,628,591,280.15,220.09,60.05999999999997,105,Saturday,5,3,1,4,0.4,271.29600000000005,0.2143851508120648,764.0,533.0,631.0
2026-03-15,North Mess,Dinner,Khichdi,86.96,0,0,0,30.27,0.0,55.66,597,573,272.09,215.31,56.77999999999997,105,Sunday,6,3,1,4,0.4,257.90400000000005,0.2086809511558674,591.0,543.0,639.2857142857143
2026-03-16,North Mess,Dinner,Chole_Bhature,85.23,0,0,0,32.94,0.0,55.97,883,853,382.59,325.34,57.25,105,Monday,0,3,0,4,0.4,381.4560000000001,0.1496379936746909,573.0,764.0,643.5714285714286
2026-03-17,North Mess,Dinner,Roti_Dal,86.26,0,0,0,34.45,0.0,59.51,771,751,332.69,286.27,46.420000000000016,105,Tuesday,1,3,0,4,0.4,333.07200000000006,0.139529291532658,853.0,763.0,656.2857142857143
2026-03-18,North Mess,Dinner,Chole_Bhature,92.68,0,0,0,33.7,3.79,78.95,892,815,389.03,310.03,79.0,105,Wednesday,2,3,0,4,0.4,385.3440000000001,0.2030691720432871,751.0,300.0,654.5714285714286
2026-03-19,North Mess,Dinner,Khichdi,79.85,0,0,0,33.2,0.0,52.04,625,608,282.92,226.61,56.31,105,Thursday,3,3,0,4,0.4,270.0,0.1990315283472359,815.0,750.0,728.1428571428571
2026-03-20,North Mess,Dinner,Khichdi,79.91,0,0,0,37.08,1.44,52.94,672,620,300.62,235.63,64.99000000000001,105,Friday,4,3,0,4,0.4,290.30400000000003,0.2161865478012108,608.0,764.0,707.8571428571429
2026-03-21,North Mess,Dinner,Roti_Dal,89.82,0,0,0,31.85,0.41,56.16,607,576,260.46,221.14,39.31999999999999,105,Saturday,5,3,1,4,0.4,262.22400000000005,0.1509636796437072,620.0,591.0,687.2857142857143
2026-03-22,North Mess,Dinner,Pasta,84.36,0,0,0,32.85,0.0,63.58,555,528,251.15,207.5,43.650000000000006,105,Sunday,6,3,1,4,0.4,239.76,0.1738005176189528,576.0,573.0,685.1428571428571
2026-03-23,North Mess,Dinner,Chole_Bhature,79.56,0,0,0,36.02,0.0,54.3,822,800,358.19,307.29,50.89999999999998,105,Monday,0,3,0,4,0.4,355.10400000000004,0.1421033529690945,528.0,853.0,678.7142857142857
2026-03-24,North Mess,Dinner,Pasta,67.0,0,0,0,35.0,1.0,61.98,613,565,259.48,219.17,40.31000000000003,105,Tuesday,1,3,0,4,0.4,264.81600000000003,0.155349159858178,800.0,751.0,671.1428571428571
2026-03-25,North Mess,Dinner,Khichdi,91.48,0,0,0,36.87,0.0,51.39,711,700,305.72,274.24,31.480000000000015,105,Wednesday,2,3,0,4,0.4,307.15200000000004,0.102970037943216,565.0,815.0,644.5714285714286
2026-03-26,North Mess,Dinner,Fried_Rice,78.64,0,0,0,34.02,0.04,59.51,708,680,321.67,258.95,62.72000000000003,105,Thursday,3,3,0,4,0.4,305.856,0.1949824354151771,700.0,608.0,628.1428571428571
2026-03-27,North Mess,Dinner,Khichdi,86.58,1,0,0,31.41,0.0,59.73,616,558,275.39,217.53,57.85999999999999,105,Friday,4,3,0,4,0.4,266.112,0.2101020371110061,680.0,620.0,638.4285714285714
2026-03-28,North Mess,Dinner,Fried_Rice,76.96,0,0,0,33.83,0.0,69.32,568,549,239.45,207.19,32.25999999999999,105,Saturday,5,3,1,4,0.4,245.37600000000003,0.1347254124034244,558.0,576.0,629.5714285714286
2026-03-29,North Mess,Dinner,Fried_Rice,88.57,0,0,0,32.32,0.25,68.24,593,550,256.88,207.18,49.69999999999999,105,Sunday,6,3,1,4,0.4,256.17600000000004,0.1934755527872936,549.0,528.0,625.7142857142857
2026-03-30,North Mess,Dinner,Khichdi,82.4,0,0,0,37.55,0.0,60.27,656,595,291.36,229.85,61.51000000000002,105,Monday,0,3,0,4,0.4,283.39200000000005,0.2111133992311917,550.0,800.0,628.8571428571429
2026-03-31,North Mess,Dinner,Pasta,90.06,0,0,0,34.36,0.65,58.04,722,698,319.69,263.01,56.68000000000001,105,Tuesday,1,3,0,4,0.4,311.90400000000005,0.1772967562326003,595.0,565.0,599.5714285714286
2026-04-01,North Mess,Dinner,Roti_Dal,77.33,0,0,0,35.54,0.0,57.01,729,683,328.86,254.34,74.52000000000001,105,Wednesday,2,4,0,4,0.4,314.92800000000005,0.2266009852216749,698.0,700.0,618.5714285714286
2026-04-02,North Mess,Dinner,Fried_Rice,88.44,0,0,0,31.18,0.0,53.68,756,682,325.15,268.09,57.06,105,Thursday,3,4,0,4,0.4,326.59200000000004,0.1754882361986775,683.0,680.0,616.1428571428571
2026-04-03,North Mess,Dinner,Khichdi,82.92,1,0,0,33.77,0.0,57.6,643,590,273.84,221.35,52.48999999999998,105,Friday,4,4,0,4,0.4,277.776,0.1916812737364884,682.0,558.0,616.4285714285714
2026-04-04,North Mess,Dinner,Roti_Dal,94.02,0,0,0,34.23,0.28,66.77,608,590,276.18,232.41,43.77000000000001,105,Saturday,5,4,1,4,0.4,262.65600000000006,0.1584835976537041,590.0,549.0,621.0
2026-04-05,North Mess,Dinner,Pasta,83.36,0,0,0,34.72,0.31,59.68,551,536,235.65,197.99,37.66,105,Sunday,6,4,1,4,0.4,238.032,0.1598132824103543,590.0,550.0,626.8571428571429
2026-04-06,North Mess,Dinner,Pasta,82.65,0,0,0,32.7,0.0,61.21,736,702,335.23,274.84,60.39000000000004,105,Monday,0,4,0,4,0.4,317.95200000000006,0.1801449750917282,536.0,595.0,624.8571428571429
2026-04-07,North Mess,Dinner,Roti_Dal,85.81,0,0,0,33.57,3.44,62.98,766,696,335.34,267.46,67.88,105,Tuesday,1,4,0,4,0.4,330.91200000000003,0.2024214230333393,702.0,698.0,640.1428571428571
2026-04-08,North Mess,Dinner,Chole_Bhature,85.15,0,0,0,33.06,2.18,63.47,821,775,352.64,302.93,49.70999999999998,105,Wednesday,2,4,0,4,0.4,354.6720000000001,0.1409652903811251,696.0,683.0,639.8571428571429
2026-04-09,North Mess,Dinner,Chole_Bhature,82.25,0,0,0,37.02,0.0,68.42,834,803,352.38,315.36,37.01999999999998,105,Thursday,3,4,0,4,0.4,360.28800000000007,0.1050570406947045,775.0,682.0,653.0
2026-04-10,North Mess,Dinner,Roti_Dal,84.88,0,0,0,30.02,1.33,72.21,785,774,347.24,287.5,59.74000000000001,105,Friday,4,4,0,4,0.4,339.12,0.1720423914295588,803.0,590.0,670.2857142857143
2026-04-11,North Mess,Dinner,Roti_Dal,84.08,0,0,0,30.02,0.28,60.46,606,580,275.95,226.95,49.0,105,Saturday,5,4,1,4,0.4,261.79200000000003,0.1775684000724769,774.0,590.0,696.5714285714286
2026-04-12,North Mess,Dinner,Fried_Rice,97.73,0,0,0,30.13,0.78,60.3,586,535,262.39,202.71,59.67999999999998,105,Sunday,6,4,1,4,0.4,253.152,0.2274476923663248,580.0,536.0,695.1428571428571
2026-04-13,North Mess,Dinner,Pasta,87.79,0,0,0,36.38,0.0,61.32,651,611,276.57,241.92,34.650000000000006,105,Monday,0,4,0,4,0.4,281.232,0.1252847380410023,535.0,702.0,695.0
2026-04-14,North Mess,Dinner,Khichdi,83.88,0,0,0,33.45,0.14,59.86,677,656,302.11,245.1,57.01000000000002,105,Tuesday,1,4,0,4,0.4,292.46400000000006,0.1887061004269968,611.0,696.0,682.0
2026-04-15,North Mess,Dinner,Pasta,84.24,0,0,0,36.96,1.28,63.51,687,672,290.39,256.68,33.70999999999998,105,Wednesday,2,4,0,4,0.4,296.78400000000005,0.1160852646440992,656.0,775.0,676.2857142857143
2026-04-16,North Mess,Dinner,Roti_Dal,86.98,0,0,0,32.57,0.76,63.1,765,710,325.76,265.65,60.110000000000014,105,Thursday,3,4,0,4,0.4,330.48,0.184522347740668,672.0,803.0,661.5714285714286
2026-04-17,North Mess,Dinner,Pasta,84.44,0,0,0,34.85,0.0,62.24,702,642,311.18,244.14,67.04000000000002,105,Friday,4,4,0,4,0.4,303.264,0.2154380101548943,710.0,774.0,648.2857142857143
2026-04-18,North Mess,Dinner,Pasta,88.93,0,0,0,32.66,0.24,64.65,572,516,255.26,192.89,62.370000000000005,105,Saturday,5,4,1,4,0.4,247.10400000000004,0.244339105226044,642.0,580.0,629.4285714285714
2026-04-19,North Mess,Dinner,Roti_Dal,80.86,0,0,0,35.95,0.0,64.73,583,548,260.62,204.22,56.400000000000006,105,Sunday,6,4,1,4,0.4,251.856,0.2164070293914511,516.0,535.0,620.2857142857143
2026-04-20,North Mess,Dinner,Roti_Dal,84.14,0,0,1,31.26,0.2,56.46,783,771,329.69,294.4,35.29000000000002,105,Monday,0,4,0,4,0.4,338.2560000000001,0.1070399466165186,548.0,611.0,622.1428571428571
2026-04-21,North Mess,Dinner,Roti_Dal,87.34,0,0,0,33.61,0.0,57.91,776,721,331.86,266.74,65.12,105,Tuesday,1,4,0,4,0.4,335.2320000000001,0.1962273247755077,771.0,656.0,645.0
2026-04-22,North Mess,Dinner,Fried_Rice,87.21,0,0,0,32.6,1.12,57.06,729,657,315.82,249.01,66.81,105,Wednesday,2,4,0,4,0.4,314.92800000000005,0.2115445506934329,721.0,672.0,654.2857142857143
2026-04-23,North Mess,Dinner,Fried_Rice,89.21,0,0,0,30.76,0.0,67.85,769,711,336.21,270.33,65.88,105,Thursday,3,4,0,4,0.4,332.208,0.1959489604711341,657.0,710.0,652.1428571428571
2026-04-24,North Mess,Dinner,Fried_Rice,67.51,0,1,0,33.67,0.0,67.44,340,325,146.84,120.05,26.790000000000006,105,Friday,4,4,0,4,0.4,146.88,0.1824434758921275,711.0,642.0,652.2857142857143
2026-04-25,North Mess,Dinner,Fried_Rice,89.0,0,0,0,33.06,0.0,61.91,607,589,256.7,219.94,36.75999999999999,105,Saturday,5,4,1,4,0.4,262.22400000000005,0.1432021815348655,325.0,516.0,607.0
2026-04-26,North Mess,Dinner,Khichdi,85.81,0,0,0,35.98,2.74,67.33,567,528,251.67,197.34,54.329999999999984,105,Sunday,6,4,1,4,0.4,244.944,0.2158779353915841,589.0,548.0,617.4285714285714
2026-04-27,North Mess,Dinner,Fried_Rice,93.12,0,0,0,32.04,2.11,73.71,758,734,334.82,271.26,63.56,105,Monday,0,4,0,4,0.4,327.456,0.1898333432889313,528.0,771.0,614.5714285714286
2026-04-28,North Mess,Dinner,Pasta,78.49,0,0,0,35.18,0.0,59.16,706,667,303.52,261.8,41.71999999999997,105,Tuesday,1,4,0,4,0.4,304.9920000000001,0.1374538745387453,734.0,721.0,609.2857142857143
2026-04-29,North Mess,Dinner,Fried_Rice,83.01,0,0,0,35.06,0.0,57.46,776,758,353.27,287.88,65.38999999999999,105,Wednesday,2,4,0,4,0.4,335.2320000000001,0.185099215897189,667.0,657.0,601.5714285714286
2026-04-30,North Mess,Dinner,Fried_Rice,84.15,0,0,0,32.01,0.0,69.03,751,743,322.89,280.95,41.94,105,Thursday,3,4,0,4,0.4,324.4320000000001,0.1298894360308464,758.0,711.0,616.0
2026-05-01,North Mess,Dinner,Roti_Dal,86.09,0,0,0,31.59,0.0,53.97,765,754,339.44,297.99,41.44999999999999,105,Friday,4,5,0,4,0.4,330.48,0.1221128918218241,743.0,325.0,620.5714285714286
2026-05-02,North Mess,Dinner,Khichdi,86.7,1,0,0,32.68,0.0,62.01,481,474,217.8,178.39,39.410000000000025,105,Saturday,5,5,1,4,0.4,207.79200000000003,0.1809458218549128,754.0,589.0,681.8571428571429
2026-05-03,North Mess,Dinner,Khichdi,82.43,0,0,0,29.96,0.0,64.36,534,501,234.23,190.24,43.98999999999998,105,Sunday,6,5,1,4,0.4,230.68800000000005,0.1878068565085598,474.0,528.0,665.4285714285714
2026-05-04,North Mess,Dinner,Khichdi,81.06,0,0,0,35.2,0.0,57.62,653,595,290.85,229.75,61.10000000000002,105,Monday,0,5,0,4,0.4,282.096,0.210073921265257,501.0,734.0,661.5714285714286
2026-05-05,North Mess,Dinner,Khichdi,83.98,0,0,0,31.13,0.0,58.17,694,679,303.23,267.52,35.71000000000004,105,Tuesday,1,5,0,4,0.4,299.80800000000005,0.1177653926062725,595.0,667.0,641.7142857142857
2026-05-06,North Mess,Dinner,Pasta,86.98,0,0,0,33.76,0.0,63.79,736,693,317.63,261.22,56.40999999999997,105,Wednesday,2,5,0,4,0.4,317.95200000000006,0.1775965746308597,679.0,758.0,643.4285714285714
2026-05-07,North Mess,Dinner,Pasta,75.77,0,0,0,30.92,0.0,60.13,667,642,283.6,238.4,45.20000000000002,105,Thursday,3,5,0,4,0.4,288.144,0.1593794076163611,693.0,743.0,634.1428571428571
2026-05-08,North Mess,Dinner,Chole_Bhature,87.02,0,0,0,34.24,0.54,65.04,818,785,363.57,293.07,70.5,105,Friday,4,5,0,4,0.4,353.3760000000001,0.1939103886459278,642.0,754.0,619.7142857142857
2026-05-09,North Mess,Dinner,Pasta,79.86,0,0,0,31.31,0.47,63.49,541,504,228.07,191.39,36.68000000000001,105,Saturday,5,5,1,4,0.4,233.712,0.1608278160213969,785.0,474.0,624.1428571428571
2026-05-10,North Mess,Dinner,Chole_Bhature,66.78,0,1,0,34.95,1.5,60.49,309,284,139.41,108.22,31.19,105,Sunday,6,5,1,4,0.4,133.48800000000003,0.2237285704038447,504.0,501.0,628.4285714285714
2026-05-11,North Mess,Dinner,Khichdi,70.69,0,0,0,31.61,0.78,60.3,646,586,280.04,224.4,55.640000000000015,105,Monday,0,5,0,4,0.4,279.07200000000006,0.198685902013998,284.0,595.0,597.4285714285714
2026-05-12,North Mess,Dinner,Khichdi,90.89,1,0,0,31.41,0.44,68.8,637,580,276.47,220.99,55.48000000000002,105,Tuesday,1,5,0,4,0.4,275.184,0.2006727673888668,586.0,679.0,596.1428571428571
2026-05-13,North Mess,Dinner,Chole_Bhature,77.86,1,0,1,31.13,3.52,66.01,753,717,340.69,265.96,74.73000000000002,105,Wednesday,2,5,0,4,0.4,325.296,0.219348968270275,580.0,693.0,582.0
2026-05-14,North Mess,Dinner,Pasta,83.7,0,0,0,32.9,0.0,58.59,751,730,326.53,269.65,56.88,105,Thursday,3,5,0,4,0.4,324.4320000000001,0.1741953266162374,717.0,642.0,585.4285714285714
2026-05-15,North Mess,Dinner,Roti_Dal,92.92,0,0,0,33.02,0.0,58.99,745,720,329.03,267.71,61.31999999999999,105,Friday,4,5,0,4,0.4,321.84000000000003,0.186365984864602,730.0,785.0,598.0
2026-05-16,North Mess,Dinner,Chole_Bhature,77.42,0,0,0,29.44,0.63,56.81,644,606,280.44,226.14,54.30000000000001,105,Saturday,5,5,1,4,0.4,278.208,0.1936243046640993,720.0,504.0,588.7142857142857
2026-05-17,North Mess,Dinner,Khichdi,83.64,0,0,0,31.99,0.0,59.25,522,503,221.97,193.61,28.359999999999985,105,Sunday,6,5,1,4,0.4,225.504,0.1277650132900842,606.0,284.0,603.2857142857143
2026-05-18,North Mess,Dinner,Fried_Rice,82.2,1,0,0,29.46,0.0,50.28,645,593,288.97,231.87,57.10000000000002,105,Monday,0,5,0,4,0.4,278.64000000000004,0.1975983666124511,503.0,586.0,634.5714285714286
2026-05-19,North Mess,Dinner,Chole_Bhature,83.07,0,0,0,33.14,0.0,55.84,812,768,359.88,283.83,76.05000000000001,105,Tuesday,1,5,0,4,0.4,350.78400000000005,0.2113204401467156,593.0,580.0,635.5714285714286
2026-05-20,North Mess,Dinner,Roti_Dal,88.42,0,0,0,31.7,0.0,56.09,818,739,364.59,279.17,85.41999999999996,105,Wednesday,2,5,0,4,0.4,353.3760000000001,0.2342905729723798,768.0,717.0,662.4285714285714
2026-05-21,North Mess,Dinner,Khichdi,82.34,1,0,0,32.43,0.0,56.39,586,529,252.26,198.87,53.38999999999999,105,Thursday,3,5,0,4,0.4,253.152,0.2116467137080789,739.0,730.0,665.5714285714286
2026-05-22,North Mess,Dinner,Chole_Bhature,89.74,1,0,0,33.76,1.44,64.57,718,677,302.86,255.88,46.98000000000002,105,Friday,4,5,0,4,0.4,310.176,0.1551211781020934,529.0,720.0,636.8571428571429
2026-05-23,North Mess,Dinner,Khichdi,81.15,0,0,0,32.3,0.04,57.6,528,495,223.04,194.52,28.519999999999985,105,Saturday,5,5,1,4,0.4,228.09600000000003,0.1278694404591104,677.0,606.0,630.7142857142857
2026-05-24,North Mess,Dinner,Pasta,81.69,0,0,0,33.68,0.51,53.85,542,521,244.7,198.69,46.00999999999999,105,Sunday,6,5,1,4,0.4,234.14400000000003,0.1880261544748671,495.0,503.0,614.8571428571429
2026-05-25,North Mess,Dinner,Chole_Bhature,81.85,0,0,0,32.94,0.0,67.15,804,728,349.7,282.45,67.25,105,Monday,0,5,0,4,0.4,347.32800000000003,0.1923076923076923,521.0,593.0,617.4285714285714
2026-05-26,North Mess,Dinner,Chole_Bhature,88.87,0,0,0,28.04,0.0,61.64,804,757,361.71,293.0,68.70999999999998,105,Tuesday,1,5,0,4,0.4,347.32800000000003,0.1899588067789112,728.0,768.0,636.7142857142857
2026-05-27,North Mess,Dinner,Fried_Rice,80.41,0,0,0,31.13,0.0,56.86,704,666,318.99,259.86,59.13,105,Wednesday,2,5,0,4,0.4,304.12800000000004,0.1853663124235869,757.0,739.0,635.1428571428571
2026-05-28,North Mess,Dinner,Pasta,64.46,0,1,0,32.36,0.36,59.3,364,354,159.23,133.3,25.92999999999998,105,Thursday,3,5,0,4,0.4,157.248,0.1628461973246246,666.0,529.0,624.7142857142857
2026-05-29,North Mess,Dinner,Pasta,84.27,0,0,0,30.06,0.38,52.98,742,698,336.85,269.77,67.08000000000004,105,Friday,4,5,0,4,0.4,320.54400000000004,0.1991390826777498,354.0,677.0,599.7142857142857
2026-05-30,North Mess,Dinner,Fried_Rice,77.26,0,0,0,30.65,0.0,63.73,537,521,236.97,196.13,40.84,105,Saturday,5,5,1,4,0.4,231.98400000000004,0.1723424906106258,698.0,495.0,602.7142857142857
2026-05-31,North Mess,Dinner,Pasta,86.26,0,0,0,31.45,3.66,68.86,570,559,250.66,218.12,32.53999999999999,105,Sunday,6,5,1,4,0.4,246.24,0.1298172823745312,521.0,521.0,606.4285714285714
2026-06-01,North Mess,Dinner,Khichdi,81.02,0,0,0,31.72,0.0,55.56,660,641,288.41,245.35,43.06000000000003,105,Monday,0,6,0,0,0.4,285.12,0.1493013418397421,559.0,728.0,611.8571428571429
2026-06-02,North Mess,Dinner,Chole_Bhature,75.72,0,0,0,29.46,0.0,62.88,782,730,337.5,277.77,59.73000000000002,105,Tuesday,1,6,0,0,0.4,337.824,0.1769777777777778,641.0,757.0,599.4285714285714
2026-06-03,North Mess,Dinner,Roti_Dal,82.9,0,0,0,30.95,4.79,59.32,787,750,341.86,295.7,46.160000000000025,105,Wednesday,2,6,0,0,0.4,339.98400000000004,0.135026034049026,730.0,666.0,595.5714285714286
2026-06-04,North Mess,Dinner,Pasta,75.02,0,0,0,32.66,3.74,65.13,671,635,283.2,234.76,48.44,105,Thursday,3,6,0,0,0.4,289.87200000000007,0.1710451977401129,750.0,354.0,607.5714285714286
2026-06-05,North Mess,Dinner,Fried_Rice,77.71,0,0,0,27.05,0.0,61.43,673,651,294.08,255.78,38.29999999999998,105,Friday,4,6,0,0,0.4,290.736,0.1302366702937975,635.0,698.0,647.7142857142857
2026-06-06,North Mess,Dinner,Khichdi,77.77,0,0,0,29.29,0.0,57.92,509,474,230.92,180.33,50.589999999999975,105,Saturday,5,6,1,0,0.4,219.88800000000003,0.2190802009353887,651.0,521.0,641.0
2026-06-07,North Mess,Dinner,Pasta,89.73,0,0,0,26.68,19.09,85.52,509,482,218.47,177.94,40.53,105,Sunday,6,6,1,0,0.4,219.88800000000003,0.1855174623518103,474.0,559.0,634.2857142857143
2026-06-08,North Mess,Dinner,Khichdi,83.12,1,0,0,32.83,0.0,54.96,629,604,267.9,226.81,41.089999999999975,105,Monday,0,6,0,0,0.4,271.72800000000007,0.1533781261664799,482.0,641.0,623.2857142857143
2026-06-09,North Mess,Dinner,Pasta,84.92,0,0,0,30.28,0.0,59.66,712,700,322.56,260.34,62.22000000000003,105,Tuesday,1,6,0,0,0.4,307.58400000000006,0.1928943452380953,604.0,730.0,618.0
2026-06-10,North Mess,Dinner,Fried_Rice,89.74,0,0,0,30.82,10.75,70.78,747,721,330.97,267.93,63.04000000000002,105,Wednesday,2,6,0,0,0.4,322.704,0.1904704353868931,700.0,750.0,613.7142857142857
2026-06-11,North Mess,Dinner,Roti_Dal,84.91,0,0,0,28.11,7.89,64.01,757,713,331.05,269.06,61.99000000000001,105,Thursday,3,6,0,0,0.4,327.02400000000006,0.1872526808639178,721.0,635.0,609.5714285714286
2026-06-12,North Mess,Dinner,Pasta,75.64,0,0,0,28.93,0.0,58.68,692,648,312.44,242.95,69.49000000000001,105,Friday,4,6,0,0,0.4,298.944,0.2224107028549481,713.0,651.0,620.7142857142857
2026-06-13,North Mess,Dinner,Khichdi,71.04,0,0,0,27.35,4.75,63.93,489,459,218.01,177.53,40.47999999999999,105,Saturday,5,6,1,0,0.4,211.24800000000005,0.1856795559836704,648.0,474.0,620.2857142857143
2026-06-14,North Mess,Dinner,Fried_Rice,72.09,0,1,0,30.01,24.58,98.0,292,268,128.78,99.16,29.620000000000005,105,Sunday,6,6,1,0,0.4,126.14400000000002,0.2300046591085572,459.0,482.0,618.1428571428571
2026-06-15,North Mess,Dinner,Pasta,86.03,0,0,0,26.63,7.75,68.41,731,700,314.56,257.77,56.79000000000002,105,Monday,0,6,0,0,0.4,315.79200000000003,0.1805378942014242,268.0,604.0,587.5714285714286
2026-06-16,North Mess,Dinner,Roti_Dal,84.87,0,0,0,27.34,0.0,71.83,771,721,332.01,268.51,63.5,105,Tuesday,1,6,0,0,0.4,333.07200000000006,0.1912592994186922,700.0,700.0,601.2857142857143
2026-06-17,North Mess,Dinner,Chole_Bhature,78.91,0,0,0,29.83,0.0,57.7,775,739,327.88,276.45,51.43000000000001,105,Wednesday,2,6,0,0,0.4,334.8,0.1568561668903257,721.0,721.0,604.2857142857143
2026-06-18,North Mess,Dinner,Roti_Dal,79.75,0,0,0,25.91,5.88,68.8,755,691,318.92,263.24,55.68000000000001,105,Thursday,3,6,0,0,0.4,326.16,0.1745892386805468,739.0,713.0,606.8571428571429
2026-06-19,North Mess,Dinner,Pasta,81.16,0,0,0,27.74,0.0,60.56,775,735,345.09,291.01,54.079999999999984,105,Friday,4,6,0,0,0.4,334.8,0.1567127416036396,691.0,648.0,603.7142857142857
2026-06-20,North Mess,Dinner,Chole_Bhature,74.54,0,0,0,27.51,0.0,61.41,624,583,275.83,229.88,45.94999999999999,105,Saturday,5,6,1,0,0.4,269.56800000000004,0.1665881158684696,735.0,459.0,616.1428571428571
2026-06-21,North Mess,Dinner,Khichdi,83.23,0,0,0,27.17,0.0,53.86,485,469,220.78,177.93,42.85,105,Sunday,6,6,1,0,0.4,209.52,0.1940846091131443,583.0,268.0,633.8571428571429
2026-06-22,North Mess,Dinner,Fried_Rice,83.4,0,0,0,27.75,2.44,66.22,700,636,296.29,237.28,59.01000000000002,105,Monday,0,6,0,0,0.4,302.40000000000003,0.1991629822133721,469.0,700.0,662.5714285714286
2026-06-23,North Mess,Dinner,Khichdi,82.08,0,0,0,27.95,0.0,66.53,692,679,312.01,260.31,51.69999999999999,105,Tuesday,1,6,0,0,0.4,298.944,0.1656998173135476,636.0,721.0,653.4285714285714
2026-06-24,North Mess,Dinner,Pasta,78.31,0,0,0,29.37,0.0,62.33,703,689,317.62,263.69,53.93000000000001,105,Wednesday,2,6,0,0,0.4,303.696,0.1697940935709338,679.0,739.0,647.4285714285714
2026-06-25,North Mess,Dinner,Chole_Bhature,82.67,0,0,0,28.66,0.0,65.96,864,811,367.09,298.99,68.09999999999997,105,Thursday,3,6,0,0,0.4,373.2480000000001,0.1855130894331089,689.0,691.0,640.2857142857143
2026-06-26,North Mess,Dinner,Roti_Dal,77.39,0,0,0,32.55,4.31,64.82,718,700,308.09,272.24,35.849999999999966,105,Friday,4,6,0,0,0.4,310.176,0.1163621019831866,811.0,735.0,657.4285714285714
2026-06-27,North Mess,Dinner,Roti_Dal,74.26,0,0,0,26.29,0.0,57.2,575,518,250.89,197.19,53.69999999999999,105,Saturday,5,6,1,0,0.4,248.4,0.2140380246323089,700.0,583.0,652.4285714285714
2026-06-28,North Mess,Dinner,Roti_Dal,77.18,0,0,0,28.56,2.26,69.65,577,539,258.89,207.43,51.45999999999998,105,Sunday,6,6,1,0,0.4,249.26400000000004,0.1987716790915059,518.0,469.0,643.1428571428571
