date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate
2026-03-22,North Mess,Breakfast,Paratha,84.36,0,0,0,32.85,0.0,63.58,384,348,123.9,96.22,27.680000000000007,90,Sunday,6,3,1,4,0.3,124.416,0.22340597255851496
2026-03-22,North Mess,Dinner,Pasta,84.36,0,0,0,32.85,0.0,63.58,555,528,251.15,207.5,43.650000000000006,105,Sunday,6,3,1,4,0.4,239.76000000000002,0.17380051761895285
2026-03-22,North Mess,Lunch,Rajma_Rice,84.36,0,0,0,32.85,0.0,63.58,627,587,311.09,256.16,54.92999999999995,110,Sunday,6,3,1,4,0.45,304.72200000000004,0.1765726960043716
2026-03-22,South Mess,Breakfast,Poha,83.82,0,0,0,32.85,0.0,63.58,308,287,99.06,85.03,14.030000000000001,90,Sunday,6,3,1,4,0.3,99.792,0.14163133454472038
2026-03-22,South Mess,Dinner,Roti_Dal,83.82,0,0,0,32.85,0.0,63.58,548,513,232.25,190.33,41.91999999999999,105,Sunday,6,3,1,4,0.4,236.73600000000005,0.18049515608180836
2026-03-22,South Mess,Lunch,Paneer_Roti,83.82,0,0,0,32.85,0.0,63.58,615,555,311.86,238.01,73.85000000000002,110,Sunday,6,3,1,4,0.45,298.89000000000004,0.2368049765920606
2026-03-23,Academic Block Mess,Breakfast,Sandwich,91.4,0,0,0,36.02,0.0,54.3,356,339,117.72,99.37,18.349999999999994,90,Monday,0,3,0,4,0.3,115.34400000000001,0.15587835541963976
2026-03-23,Academic Block Mess,Dinner,Fried_Rice,91.4,0,0,0,36.02,0.0,54.3,606,567,273.91,213.85,60.06000000000003,105,Monday,0,3,0,4,0.4,261.79200000000003,0.21926910299003333
2026-03-23,Academic Block Mess,Lunch,Rice_Dal,91.4,0,0,0,36.02,0.0,54.3,694,651,351.85,279.59,72.26000000000005,110,Monday,0,3,0,4,0.45,337.28400000000005,0.20537160721898548
2026-03-23,Central Mess,Breakfast,Sandwich,84.11,0,0,0,36.02,0.0,54.3,483,445,161.55,131.44,30.110000000000014,90,Monday,0,3,0,4,0.3,156.49200000000002,0.18638192510058813
2026-03-23,Central Mess,Dinner,Pasta,84.11,0,0,0,36.02,0.0,54.3,776,708,333.5,279.3,54.19999999999999,105,Monday,0,3,0,4,0.4,335.2320000000001,0.16251874062968513
2026-03-23,Central Mess,Lunch,Rajma_Rice,84.11,0,0,0,36.02,0.0,54.3,988,976,489.14,431.35,57.789999999999964,110,Monday,0,3,0,4,0.45,480.16800000000006,0.11814613403115665
2026-03-23,Hostel A Mess,Breakfast,Paratha,81.88,0,0,0,36.02,0.0,54.3,389,357,127.72,100.53,27.189999999999998,90,Monday,0,3,0,4,0.3,126.036,0.2128875665518321
2026-03-23,Hostel A Mess,Dinner,Khichdi,81.88,0,0,0,36.02,0.0,54.3,624,583,273.99,227.83,46.16,105,Monday,0,3,0,4,0.4,269.56800000000004,0.16847330194532645
2026-03-23,Hostel A Mess,Lunch,Rice_Dal,81.88,0,0,0,36.02,0.0,54.3,743,711,364.04,305.27,58.77000000000004,110,Monday,0,3,0,4,0.45,361.09800000000007,0.16143830348313382
2026-03-23,Hostel B Mess,Breakfast,Upma,84.86,0,0,0,36.02,0.0,54.3,434,423,142.92,124.35,18.569999999999993,90,Monday,0,3,0,4,0.3,140.61599999999999,0.12993282955499577
2026-03-23,Hostel B Mess,Dinner,Roti_Dal,84.86,0,0,0,36.02,0.0,54.3,801,757,362.96,298.68,64.27999999999997,105,Monday,0,3,0,4,0.4,346.03200000000004,0.1770994048931011
2026-03-23,Hostel B Mess,Lunch,Rice_Dal,84.86,0,0,0,36.02,0.0,54.3,910,865,434.47,371.24,63.23000000000002,110,Monday,0,3,0,4,0.45,442.26000000000005,0.1455336386862154
2026-03-23,North Mess,Breakfast,Poha,79.56,0,0,0,36.02,0.0,54.3,448,430,147.11,124.62,22.49000000000001,90,Monday,0,3,0,4,0.3,145.15200000000002,0.15287879817823402
2026-03-23,North Mess,Dinner,Chole_Bhature,79.56,0,0,0,36.02,0.0,54.3,822,800,358.19,307.29,50.89999999999998,105,Monday,0,3,0,4,0.4,355.10400000000004,0.14210335296909454
2026-03-23,North Mess,Lunch,Rajma_Rice,79.56,0,0,0,36.02,0.0,54.3,910,834,445.59,353.28,92.31,110,Monday,0,3,0,4,0.45,442.26000000000005,0.2071635359859961
2026-03-23,South Mess,Breakfast,Sandwich,92.31,0,0,0,36.02,0.0,54.3,415,410,134.97,117.78,17.189999999999998,90,Monday,0,3,0,4,0.3,134.46,0.1273616359190931
2026-03-23,South Mess,Dinner,Khichdi,92.31,0,0,0,36.02,0.0,54.3,629,600,282.29,222.85,59.440000000000026,105,Monday,0,3,0,4,0.4,271.72800000000007,0.21056360480357086
2026-03-23,South Mess,Lunch,Veg_Pulao,92.31,0,0,0,36.02,0.0,54.3,714,675,349.17,293.0,56.170000000000016,110,Monday,0,3,0,4,0.45,347.004,0.1608671993584787
2026-03-24,Academic Block Mess,Breakfast,Poha,79.68,0,0,0,35.0,1.0,61.98,329,310,111.33,89.58,21.75,90,Tuesday,1,3,0,4,0.3,106.596,0.19536513069253572
2026-03-24,Academic Block Mess,Dinner,Khichdi,79.68,0,0,0,35.0,1.0,61.98,551,542,245.95,200.67,45.28,105,Tuesday,1,3,0,4,0.4,238.032,0.18410245984956294
2026-03-24,Academic Block Mess,Lunch,Paneer_Roti,79.68,0,0,0,35.0,1.0,61.98,681,614,336.61,261.24,75.37,110,Tuesday,1,3,0,4,0.45,330.966,0.22390897477793292
2026-03-24,Central Mess,Breakfast,Idli_Dosa,82.37,0,0,0,35.0,1.0,61.98,503,463,158.82,128.18,30.639999999999986,90,Tuesday,1,3,0,4,0.3,162.972,0.19292280569197826
2026-03-24,Central Mess,Dinner,Fried_Rice,82.37,0,0,0,35.0,1.0,61.98,775,714,330.41,274.32,56.09000000000003,105,Tuesday,1,3,0,4,0.4,334.8,0.16975878454041957
2026-03-24,Central Mess,Lunch,Paneer_Roti,82.37,0,0,0,35.0,1.0,61.98,988,907,501.62,403.89,97.73000000000002,110,Tuesday,1,3,0,4,0.45,480.16800000000006,0.1948287548343368
2026-03-24,Hostel A Mess,Breakfast,Idli_Dosa,87.16,0,0,0,35.0,1.0,61.98,409,397,129.88,115.61,14.269999999999996,90,Tuesday,1,3,0,4,0.3,132.516,0.10987064983061284
2026-03-24,Hostel A Mess,Dinner,Pasta,87.16,0,0,0,35.0,1.0,61.98,606,549,269.2,209.91,59.28999999999999,105,Tuesday,1,3,0,4,0.4,261.79200000000003,0.2202451708766716
2026-03-24,Hostel A Mess,Lunch,Paneer_Roti,87.16,0,0,0,35.0,1.0,61.98,808,747,389.59,316.04,73.54999999999995,110,Tuesday,1,3,0,4,0.45,392.68800000000005,0.18878821324982664
2026-03-24,Hostel B Mess,Breakfast,Idli_Dosa,86.14,0,0,0,35.0,1.0,61.98,488,447,160.24,132.01,28.230000000000018,90,Tuesday,1,3,0,4,0.3,158.11200000000002,0.1761732401397904
2026-03-24,Hostel B Mess,Dinner,Pasta,86.14,0,0,0,35.0,1.0,61.98,774,730,351.59,284.72,66.86999999999995,105,Tuesday,1,3,0,4,0.4,334.36800000000005,0.19019312267129312
2026-03-24,Hostel B Mess,Lunch,Paneer_Roti,86.14,0,0,0,35.0,1.0,61.98,925,881,439.47,376.58,62.89000000000004,110,Tuesday,1,3,0,4,0.45,449.55,0.14310419368785138
2026-03-24,North Mess,Breakfast,Paratha,67.0,0,0,0,35.0,1.0,61.98,471,439,152.98,126.51,26.469999999999985,90,Tuesday,1,3,0,4,0.3,152.60399999999998,0.1730291541377957
2026-03-24,North Mess,Dinner,Pasta,67.0,0,0,0,35.0,1.0,61.98,613,565,259.48,219.17,40.31000000000003,105,Tuesday,1,3,0,4,0.4,264.81600000000003,0.15534915985817802
2026-03-24,North Mess,Lunch,Rajma_Rice,67.0,0,0,0,35.0,1.0,61.98,820,798,408.26,336.71,71.55000000000001,110,Tuesday,1,3,0,4,0.45,398.52000000000004,0.1752559643364523
2026-03-24,South Mess,Breakfast,Paratha,83.49,0,0,0,35.0,1.0,61.98,418,394,137.99,108.96,29.030000000000015,90,Tuesday,1,3,0,4,0.3,135.432,0.2103775635915647
2026-03-24,South Mess,Dinner,Pasta,83.49,0,0,0,35.0,1.0,61.98,655,606,284.83,234.26,50.56999999999999,105,Tuesday,1,3,0,4,0.4,282.96000000000004,0.17754450022820628
2026-03-24,South Mess,Lunch,Rice_Dal,83.49,0,0,0,35.0,1.0,61.98,718,648,364.31,280.22,84.08999999999997,110,Tuesday,1,3,0,4,0.45,348.94800000000004,0.2308199061239054
2026-03-25,Academic Block Mess,Breakfast,Upma,84.74,0,0,0,36.87,0.0,51.39,332,302,104.8,85.22,19.58,90,Wednesday,2,3,0,4,0.3,107.568,0.1868320610687023
2026-03-25,Academic Block Mess,Dinner,Pasta,84.74,0,0,0,36.87,0.0,51.39,596,584,264.79,223.0,41.79000000000002,105,Wednesday,2,3,0,4,0.4,257.47200000000004,0.1578231806337098
2026-03-25,Academic Block Mess,Lunch,Rice_Dal,84.74,0,0,0,36.87,0.0,51.39,637,574,302.63,248.18,54.44999999999999,110,Wednesday,2,3,0,4,0.45,309.58200000000005,0.17992267785744967
2026-03-25,Central Mess,Breakfast,Paratha,84.42,0,0,0,36.87,0.0,51.39,528,480,179.62,133.62,46.0,90,Wednesday,2,3,0,4,0.3,171.07200000000003,0.2560962030954237
2026-03-25,Central Mess,Dinner,Chole_Bhature,84.42,0,0,0,36.87,0.0,51.39,924,896,419.44,333.77,85.67000000000002,105,Wednesday,2,3,0,4,0.4,399.16800000000006,0.20424852183864203
2026-03-25,Central Mess,Lunch,Veg_Pulao,84.42,0,0,0,36.87,0.0,51.39,925,888,468.52,384.88,83.63999999999999,110,Wednesday,2,3,0,4,0.45,449.55,0.17851959361393321
2026-03-25,Hostel A Mess,Breakfast,Poha,79.14,0,0,0,36.87,0.0,51.39,356,350,112.43,102.54,9.89,90,Wednesday,2,3,0,4,0.3,115.34400000000001,0.08796584541492485
2026-03-25,Hostel A Mess,Dinner,Fried_Rice,79.14,0,0,0,36.87,0.0,51.39,592,555,257.05,219.2,37.85000000000002,105,Wednesday,2,3,0,4,0.4,255.74400000000003,0.14724761719509832
2026-03-25,Hostel A Mess,Lunch,Rajma_Rice,79.14,0,0,0,36.87,0.0,51.39,799,773,389.02,325.5,63.51999999999998,110,Wednesday,2,3,0,4,0.45,388.314,0.16328209346563155
2026-03-25,Hostel B Mess,Breakfast,Paratha,84.73,0,0,0,36.87,0.0,51.39,527,483,180.2,138.36,41.839999999999975,90,Wednesday,2,3,0,4,0.3,170.74800000000002,0.23218645948945604
2026-03-25,Hostel B Mess,Dinner,Roti_Dal,84.73,0,0,0,36.87,0.0,51.39,827,766,370.52,285.73,84.78999999999996,105,Wednesday,2,3,0,4,0.4,357.264,0.22884054841843887
2026-03-25,Hostel B Mess,Lunch,Paneer_Roti,84.73,0,0,0,36.87,0.0,51.39,901,837,436.45,354.88,81.57,110,Wednesday,2,3,0,4,0.45,437.886,0.18689426051094052
2026-03-25,North Mess,Breakfast,Sandwich,91.48,0,0,0,36.87,0.0,51.39,430,411,141.86,120.87,20.99000000000001,90,Wednesday,2,3,0,4,0.3,139.32000000000002,0.14796278020583678
2026-03-25,North Mess,Dinner,Khichdi,91.48,0,0,0,36.87,0.0,51.39,711,700,305.72,274.24,31.480000000000018,105,Wednesday,2,3,0,4,0.4,307.15200000000004,0.10297003794321606
2026-03-25,North Mess,Lunch,Biryani,91.48,0,0,0,36.87,0.0,51.39,955,939,463.7,415.97,47.72999999999996,110,Wednesday,2,3,0,4,0.45,464.13000000000005,0.10293293077420738
2026-03-25,South Mess,Breakfast,Poha,86.02,0,0,0,36.87,0.0,51.39,397,381,127.18,110.43,16.75,90,Wednesday,2,3,0,4,0.3,128.62800000000001,0.13170309797137913
2026-03-25,South Mess,Dinner,Roti_Dal,86.02,0,0,0,36.87,0.0,51.39,711,648,314.62,256.59,58.03000000000003,105,Wednesday,2,3,0,4,0.4,307.15200000000004,0.18444472697222056
2026-03-25,South Mess,Lunch,Paneer_Roti,86.02,0,0,0,36.87,0.0,51.39,838,800,400.7,333.74,66.95999999999998,110,Wednesday,2,3,0,4,0.45,407.26800000000003,0.16710756176690786
2026-03-26,Academic Block Mess,Breakfast,Poha,88.93,0,0,0,34.02,0.04,59.51,346,333,114.98,98.11,16.870000000000005,90,Thursday,3,3,0,4,0.3,112.104,0.146721168898939
2026-03-26,Academic Block Mess,Dinner,Roti_Dal,88.93,0,0,0,34.02,0.04,59.51,585,548,263.39,206.32,57.06999999999999,105,Thursday,3,3,0,4,0.4,252.72000000000003,0.21667489274459925
2026-03-26,Academic Block Mess,Lunch,Paneer_Roti,88.93,0,0,0,34.02,0.04,59.51,762,703,382.66,307.73,74.93,110,Thursday,3,3,0,4,0.45,370.33200000000005,0.19581351591491142
2026-03-26,Central Mess,Breakfast,Paratha,81.98,0,0,0,34.02,0.04,59.51,535,497,173.39,138.59,34.79999999999998,90,Thursday,3,3,0,4,0.3,173.34,0.20070361612549736
2026-03-26,Central Mess,Dinner,Fried_Rice,81.98,0,0,0,34.02,0.04,59.51,786,738,352.65,279.48,73.16999999999996,105,Thursday,3,3,0,4,0.4,339.5520000000001,0.2074861760952785
2026-03-26,Central Mess,Lunch,Paneer_Roti,81.98,0,0,0,34.02,0.04,59.51,1003,939,486.09,409.47,76.61999999999995,110,Thursday,3,3,0,4,0.45,487.4580000000001,0.15762513114855264
2026-03-26,Hostel A Mess,Breakfast,Sandwich,84.69,0,0,0,34.02,0.04,59.51,368,333,123.9,94.77,29.13000000000001,90,Thursday,3,3,0,4,0.3,119.232,0.23510895883777247
2026-03-26,Hostel A Mess,Dinner,Fried_Rice,84.69,0,0,0,34.02,0.04,59.51,649,602,274.37,235.93,38.44,105,Thursday,3,3,0,4,0.4,280.36800000000005,0.14010278091628092
2026-03-26,Hostel A Mess,Lunch,Biryani,84.69,0,0,0,34.02,0.04,59.51,822,762,408.84,333.68,75.15999999999997,110,Thursday,3,3,0,4,0.45,399.4920000000001,0.18383719792583889
2026-03-26,Hostel B Mess,Breakfast,Upma,82.83,0,0,0,34.02,0.04,59.51,475,436,158.26,127.26,30.999999999999986,90,Thursday,3,3,0,4,0.3,153.9,0.19588019714394028
2026-03-26,Hostel B Mess,Dinner,Pasta,82.83,0,0,0,34.02,0.04,59.51,733,660,311.19,250.11,61.079999999999984,105,Thursday,3,3,0,4,0.4,316.656,0.19627880073267132
2026-03-26,Hostel B Mess,Lunch,Biryani,82.83,0,0,0,34.02,0.04,59.51,1002,991,495.54,429.26,66.28000000000003,110,Thursday,3,3,0,4,0.45,486.9720000000001,0.13375307745086173
2026-03-26,North Mess,Breakfast,Sandwich,78.64,0,0,0,34.02,0.04,59.51,411,382,132.83,111.23,21.60000000000001,90,Thursday,3,3,0,4,0.3,133.16400000000002,0.16261386734924344
2026-03-26,North Mess,Dinner,Fried_Rice,78.64,0,0,0,34.02,0.04,59.51,708,680,321.67,258.95,62.72000000000003,105,Thursday,3,3,0,4,0.4,305.856,0.19498243541517712
2026-03-26,North Mess,Lunch,Veg_Pulao,78.64,0,0,0,34.02,0.04,59.51,812,791,401.71,333.15,68.56,110,Thursday,3,3,0,4,0.45,394.63200000000006,0.17067038410793858
2026-03-26,South Mess,Breakfast,Paratha,87.02,0,0,0,34.02,0.04,59.51,449,427,150.27,124.7,25.570000000000007,90,Thursday,3,3,0,4,0.3,145.476,0.17016037798629138
2026-03-26,South Mess,Dinner,Khichdi,87.02,0,0,0,34.02,0.04,59.51,618,558,281.3,220.42,60.880000000000024,105,Thursday,3,3,0,4,0.4,266.97600000000006,0.21642374688944196
2026-03-26,South Mess,Lunch,Rajma_Rice,87.02,0,0,0,34.02,0.04,59.51,774,733,392.69,320.48,72.20999999999998,110,Thursday,3,3,0,4,0.45,376.16400000000004,0.1838855076523466
2026-03-27,Academic Block Mess,Breakfast,Poha,90.82,1,0,0,31.41,0.0,59.73,340,324,115.19,95.45,19.739999999999995,90,Friday,4,3,0,4,0.3,110.16000000000001,0.17136904245160167
2026-03-27,Academic Block Mess,Dinner,Roti_Dal,90.82,1,0,0,31.41,0.0,59.73,525,475,225.14,185.25,39.889999999999986,105,Friday,4,3,0,4,0.4,226.8,0.17717864439904055
2026-03-27,Academic Block Mess,Lunch,Rajma_Rice,90.82,1,0,0,31.41,0.0,59.73,628,608,309.73,266.5,43.23000000000002,110,Friday,4,3,0,4,0.45,305.208,0.13957317663771676
2026-03-27,Central Mess,Breakfast,Upma,86.38,1,0,0,31.41,0.0,59.73,404,386,136.2,113.07,23.129999999999995,90,Friday,4,3,0,4,0.3,130.896,0.1698237885462555
2026-03-27,Central Mess,Dinner,Roti_Dal,86.38,1,0,0,31.41,0.0,59.73,730,679,316.34,251.83,64.50999999999996,105,Friday,4,3,0,4,0.4,315.36,0.20392615540241502
2026-03-27,Central Mess,Lunch,Veg_Pulao,86.38,1,0,0,31.41,0.0,59.73,816,792,389.04,340.0,49.04000000000002,110,Friday,4,3,0,4,0.45,396.576,0.12605387620810204
2026-03-27,Hostel A Mess,Breakfast,Idli_Dosa,84.98,1,0,0,31.41,0.0,59.73,337,309,107.07,85.63,21.439999999999998,90,Friday,4,3,0,4,0.3,109.188,0.20024283179228541
2026-03-27,Hostel A Mess,Dinner,Pasta,84.98,1,0,0,31.41,0.0,59.73,532,518,238.24,195.27,42.97,105,Friday,4,3,0,4,0.4,229.82400000000004,0.18036433848220282
2026-03-27,Hostel A Mess,Lunch,Biryani,84.98,1,0,0,31.41,0.0,59.73,694,657,333.42,277.12,56.30000000000001,110,Friday,4,3,0,4,0.45,337.28400000000005,0.16885609741467222
2026-03-27,Hostel B Mess,Breakfast,Poha,90.61,1,0,0,31.41,0.0,59.73,432,390,142.96,113.55,29.41000000000001,90,Friday,4,3,0,4,0.3,139.968,0.2057218802462228
2026-03-27,Hostel B Mess,Dinner,Fried_Rice,90.61,1,0,0,31.41,0.0,59.73,687,631,306.01,249.25,56.75999999999999,105,Friday,4,3,0,4,0.4,296.78400000000005,0.1854841345054083
2026-03-27,Hostel B Mess,Lunch,Rajma_Rice,90.61,1,0,0,31.41,0.0,59.73,805,744,391.74,318.97,72.76999999999998,110,Friday,4,3,0,4,0.45,391.23,0.18576096390463057
2026-03-27,North Mess,Breakfast,Poha,86.58,1,0,0,31.41,0.0,59.73,399,361,130.61,101.64,28.970000000000013,90,Friday,4,3,0,4,0.3,129.27599999999998,0.2218053747798791
2026-03-27,North Mess,Dinner,Khichdi,86.58,1,0,0,31.41,0.0,59.73,616,558,275.39,217.53,57.859999999999985,105,Friday,4,3,0,4,0.4,266.112,0.21010203711100617
2026-03-27,North Mess,Lunch,Biryani,86.58,1,0,0,31.41,0.0,59.73,846,787,411.59,327.26,84.32999999999998,110,Friday,4,3,0,4,0.45,411.156,0.20488835977550474
2026-03-27,South Mess,Breakfast,Upma,81.13,1,0,0,31.41,0.0,59.73,342,315,115.53,92.54,22.989999999999995,90,Friday,4,3,0,4,0.3,110.808,0.19899593179260794
2026-03-27,South Mess,Dinner,Chole_Bhature,81.13,1,0,0,31.41,0.0,59.73,662,609,289.36,225.21,64.15,105,Friday,4,3,0,4,0.4,285.98400000000004,0.22169615703621787
2026-03-27,South Mess,Lunch,Paneer_Roti,81.13,1,0,0,31.41,0.0,59.73,718,653,343.13,279.04,64.08999999999997,110,Friday,4,3,0,4,0.45,348.94800000000004,0.1867805205024334
2026-03-28,Academic Block Mess,Breakfast,Poha,92.05,0,0,0,33.83,0.0,69.32,282,260,91.15,76.9,14.25,90,Saturday,5,3,1,4,0.3,91.368,0.15633571036752605
2026-03-28,Academic Block Mess,Dinner,Chole_Bhature,92.05,0,0,0,33.83,0.0,69.32,517,497,226.92,194.33,32.589999999999975,105,Saturday,5,3,1,4,0.4,223.34400000000002,0.14361889652741044
2026-03-28,Academic Block Mess,Lunch,Rice_Dal,92.05,0,0,0,33.83,0.0,69.32,515,482,263.84,205.13,58.70999999999998,110,Saturday,5,3,1,4,0.45,250.29000000000002,0.22252122498483923
2026-03-28,Central Mess,Breakfast,Upma,85.0,0,0,0,33.83,0.0,69.32,347,319,111.7,88.96,22.74000000000001,90,Saturday,5,3,1,4,0.3,112.428,0.20358102059086847
2026-03-28,Central Mess,Dinner,Khichdi,85.0,0,0,0,33.83,0.0,69.32,552,538,245.02,208.36,36.66,105,Saturday,5,3,1,4,0.4,238.46400000000003,0.14962043914782464
2026-03-28,Central Mess,Lunch,Rice_Dal,85.0,0,0,0,33.83,0.0,69.32,731,686,356.18,292.38,63.80000000000001,110,Saturday,5,3,1,4,0.45,355.266,0.17912291537986413
2026-03-28,Hostel A Mess,Breakfast,Sandwich,84.83,0,0,0,33.83,0.0,69.32,282,272,89.35,75.29,14.059999999999988,90,Saturday,5,3,1,4,0.3,91.368,0.15735870173475086
2026-03-28,Hostel A Mess,Dinner,Pasta,84.83,0,0,0,33.83,0.0,69.32,466,442,204.05,174.26,29.79000000000002,105,Saturday,5,3,1,4,0.4,201.312,0.14599362901249702
2026-03-28,Hostel A Mess,Lunch,Biryani,84.83,0,0,0,33.83,0.0,69.32,589,564,300.35,245.5,54.85000000000002,110,Saturday,5,3,1,4,0.45,286.254,0.1826202763442651
2026-03-28,Hostel B Mess,Breakfast,Poha,92.71,0,0,0,33.83,0.0,69.32,378,366,125.81,105.34,20.47,90,Saturday,5,3,1,4,0.3,122.472,0.16270566727605118
2026-03-28,Hostel B Mess,Dinner,Chole_Bhature,92.71,0,0,0,33.83,0.0,69.32,673,632,287.77,237.46,50.309999999999974,105,Saturday,5,3,1,4,0.4,290.736,0.17482711887966076
2026-03-28,Hostel B Mess,Lunch,Rice_Dal,92.71,0,0,0,33.83,0.0,69.32,720,702,347.04,310.87,36.170000000000016,110,Saturday,5,3,1,4,0.45,349.92,0.10422429691101895
2026-03-28,North Mess,Breakfast,Idli_Dosa,76.96,0,0,0,33.83,0.0,69.32,363,329,117.78,91.07,26.710000000000008,90,Saturday,5,3,1,4,0.3,117.612,0.2267787400237732
2026-03-28,North Mess,Dinner,Fried_Rice,76.96,0,0,0,33.83,0.0,69.32,568,549,239.45,207.19,32.25999999999999,105,Saturday,5,3,1,4,0.4,245.37600000000003,0.13472541240342448
2026-03-28,North Mess,Lunch,Rajma_Rice,76.96,0,0,0,33.83,0.0,69.32,671,609,321.6,261.77,59.83000000000004,110,Saturday,5,3,1,4,0.45,326.106,0.18603855721393045
2026-03-28,South Mess,Breakfast,Upma,87.33,0,0,0,33.83,0.0,69.32,282,270,89.94,79.06,10.879999999999995,90,Saturday,5,3,1,4,0.3,91.368,0.12096953524571932
2026-03-28,South Mess,Dinner,Chole_Bhature,87.33,0,0,0,33.83,0.0,69.32,538,515,233.97,199.21,34.75999999999999,105,Saturday,5,3,1,4,0.4,232.41600000000003,0.1485660554771979
2026-03-28,South Mess,Lunch,Rice_Dal,87.33,0,0,0,33.83,0.0,69.32,581,531,281.98,231.63,50.35000000000002,110,Saturday,5,3,1,4,0.45,282.366,0.17855876303283927
2026-03-29,Academic Block Mess,Breakfast,Idli_Dosa,82.61,0,0,0,32.32,0.25,68.24,293,270,99.36,79.19,20.17,90,Sunday,6,3,1,4,0.3,94.932,0.20299919484702095
2026-03-29,Academic Block Mess,Dinner,Fried_Rice,82.61,0,0,0,32.32,0.25,68.24,450,429,193.32,162.37,30.94999999999999,105,Sunday,6,3,1,4,0.4,194.4,0.16009724808607484
2026-03-29,Academic Block Mess,Lunch,Rice_Dal,82.61,0,0,0,32.32,0.25,68.24,513,473,263.03,208.03,54.99999999999997,110,Sunday,6,3,1,4,0.45,249.318,0.20910162338896696
2026-03-29,Central Mess,Breakfast,Upma,91.27,0,0,0,32.32,0.25,68.24,357,347,113.58,103.04,10.539999999999992,90,Sunday,6,3,1,4,0.3,115.668,0.09279802782179955
2026-03-29,Central Mess,Dinner,Fried_Rice,91.27,0,0,0,32.32,0.25,68.24,650,596,277.38,235.23,42.150000000000006,105,Sunday,6,3,1,4,0.4,280.8,0.1519576032879083
2026-03-29,Central Mess,Lunch,Rice_Dal,91.27,0,0,0,32.32,0.25,68.24,723,695,344.8,304.85,39.94999999999999,110,Sunday,6,3,1,4,0.45,351.37800000000004,0.11586426914153129
2026-03-29,Hostel A Mess,Breakfast,Paratha,80.88,0,0,0,32.32,0.25,68.24,309,301,98.87,83.29,15.579999999999998,90,Sunday,6,3,1,4,0.3,100.11600000000001,0.15758066147466368
2026-03-29,Hostel A Mess,Dinner,Chole_Bhature,80.88,0,0,0,32.32,0.25,68.24,533,482,227.17,183.63,43.53999999999999,105,Sunday,6,3,1,4,0.4,230.25600000000003,0.19166263150944224
2026-03-29,Hostel A Mess,Lunch,Biryani,80.88,0,0,0,32.32,0.25,68.24,670,603,337.32,257.69,79.63,110,Sunday,6,3,1,4,0.45,325.62,0.23606664295031424
2026-03-29,Hostel B Mess,Breakfast,Paratha,82.41,0,0,0,32.32,0.25,68.24,408,379,133.22,111.37,21.849999999999994,90,Sunday,6,3,1,4,0.3,132.192,0.1640144122504128
2026-03-29,Hostel B Mess,Dinner,Chole_Bhature,82.41,0,0,0,32.32,0.25,68.24,703,644,296.97,249.68,47.29000000000002,105,Sunday,6,3,1,4,0.4,303.696,0.1592416742431896
2026-03-29,Hostel B Mess,Lunch,Rice_Dal,82.41,0,0,0,32.32,0.25,68.24,705,664,346.6,281.41,65.19,110,Sunday,6,3,1,4,0.45,342.63,0.18808424697057124
2026-03-29,North Mess,Breakfast,Paratha,88.57,0,0,0,32.32,0.25,68.24,403,396,134.72,114.68,20.039999999999992,90,Sunday,6,3,1,4,0.3,130.572,0.14875296912114008
2026-03-29,North Mess,Dinner,Fried_Rice,88.57,0,0,0,32.32,0.25,68.24,593,550,256.88,207.18,49.69999999999999,105,Sunday,6,3,1,4,0.4,256.17600000000004,0.19347555278729364
2026-03-29,North Mess,Lunch,Paneer_Roti,88.57,0,0,0,32.32,0.25,68.24,648,588,313.14,253.87,59.26999999999998,110,Sunday,6,3,1,4,0.45,314.92800000000005,0.18927636201060224
2026-03-29,South Mess,Breakfast,Upma,87.47,0,0,0,32.32,0.25,68.24,303,294,102.7,84.37,18.33,90,Sunday,6,3,1,4,0.3,98.172,0.17848101265822783
2026-03-29,South Mess,Dinner,Pasta,87.47,0,0,0,32.32,0.25,68.24,538,490,235.49,190.45,45.04000000000002,105,Sunday,6,3,1,4,0.4,232.41600000000003,0.19126077540447586
2026-03-29,South Mess,Lunch,Veg_Pulao,87.47,0,0,0,32.32,0.25,68.24,549,527,263.12,223.6,39.52000000000001,110,Sunday,6,3,1,4,0.45,266.814,0.15019762845849807
2026-03-30,Academic Block Mess,Breakfast,Poha,83.35,0,0,0,37.55,0.0,60.27,341,310,109.08,87.29,21.789999999999992,90,Monday,0,3,0,4,0.3,110.48400000000001,0.1997616428309497
2026-03-30,Academic Block Mess,Dinner,Roti_Dal,83.35,0,0,0,37.55,0.0,60.27,621,574,263.53,213.77,49.75999999999996,105,Monday,0,3,0,4,0.4,268.27200000000005,0.1888210070959662
2026-03-30,Academic Block Mess,Lunch,Rajma_Rice,83.35,0,0,0,37.55,0.0,60.27,713,648,351.03,284.38,66.64999999999998,110,Monday,0,3,0,4,0.45,346.51800000000003,0.1898698116970059
2026-03-30,Central Mess,Breakfast,Upma,84.86,0,0,0,37.55,0.0,60.27,452,421,144.52,120.04,24.480000000000004,90,Monday,0,3,0,4,0.3,146.448,0.1693883199557155
