date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate,anomaly,anomaly_score
2026-07-15,Central Mess,Lunch,Rice_Dal,84.42,0,0,0,26.7,0.0,56.21,942,915,479.0,397.25,81.75,110,Wednesday,2,7,0,5,0.45,457.81200000000007,0.17066805845511482,1,0.05367390521541748
2026-07-15,Hostel A Mess,Breakfast,Idli_Dosa,77.1,0,0,0,26.7,0.0,56.21,415,399,139.32,115.47,23.849999999999994,90,Wednesday,2,7,0,5,0.3,134.46,0.17118863049095603,1,0.15221795488349332
2026-07-15,Hostel A Mess,Dinner,Chole_Bhature,77.1,0,0,0,26.7,0.0,56.21,699,671,299.44,259.12,40.31999999999999,105,Wednesday,2,7,0,5,0.4,301.968,0.1346513491851456,1,0.12052332157908402
2026-07-15,Hostel A Mess,Lunch,Paneer_Roti,77.1,0,0,0,26.7,0.0,56.21,786,744,397.17,317.45,79.72000000000003,110,Wednesday,2,7,0,5,0.45,381.996,0.20072009466978882,1,0.11733530372557821
2026-07-15,Hostel B Mess,Breakfast,Upma,86.23,0,0,0,26.7,0.0,56.21,420,395,142.04,112.87,29.169999999999987,90,Wednesday,2,7,0,5,0.3,136.08,0.20536468600394248,1,0.14671487732774968
2026-07-15,Hostel B Mess,Dinner,Chole_Bhature,86.23,0,0,0,26.7,0.0,56.21,853,769,364.95,301.3,63.64999999999998,105,Wednesday,2,7,0,5,0.4,368.4960000000001,0.17440745307576375,1,0.15608186861806972
2026-07-15,Hostel B Mess,Lunch,Paneer_Roti,86.23,0,0,0,26.7,0.0,56.21,930,883,466.39,379.73,86.65999999999997,110,Wednesday,2,7,0,5,0.45,451.98,0.18581015887990732,1,0.06383579779647097
2026-07-15,North Mess,Breakfast,Upma,85.25,0,0,0,26.7,0.0,56.21,429,420,140.81,119.6,21.210000000000008,90,Wednesday,2,7,0,5,0.3,138.996,0.1506285064981181,1,0.13759203240999407
2026-07-15,North Mess,Dinner,Chole_Bhature,85.25,0,0,0,26.7,0.0,56.21,807,742,342.59,281.79,60.79999999999996,105,Wednesday,2,7,0,5,0.4,348.624,0.17747161329869512,1,0.15408129327363007
2026-07-15,North Mess,Lunch,Veg_Pulao,85.25,0,0,0,26.7,0.0,56.21,800,748,400.87,324.12,76.75,110,Wednesday,2,7,0,5,0.45,388.8,0.19145857759373364,1,0.1281023762076713
2026-07-15,South Mess,Breakfast,Idli_Dosa,82.89,0,0,0,26.7,0.0,56.21,418,384,138.65,112.5,26.15000000000001,90,Wednesday,2,7,0,5,0.3,135.432,0.18860439956725575,1,0.15900518705622296
2026-07-15,South Mess,Dinner,Chole_Bhature,82.89,0,0,0,26.7,0.0,56.21,697,662,314.49,255.13,59.360000000000014,105,Wednesday,2,7,0,5,0.4,301.10400000000004,0.18875003974689183,1,0.15950055523457463
2026-07-15,South Mess,Lunch,Rice_Dal,82.89,0,0,0,26.7,0.0,56.21,794,761,396.11,338.71,57.400000000000034,110,Wednesday,2,7,0,5,0.45,385.884,0.14490924238216665,1,0.12025199693632244
2026-07-16,Academic Block Mess,Breakfast,Upma,79.99,0,0,0,24.4,0.0,59.85,322,316,106.28,88.59,17.689999999999998,90,Thursday,3,7,0,5,0.3,104.328,0.1664471208129469,1,0.12842971135189118
2026-07-16,Academic Block Mess,Dinner,Roti_Dal,79.99,0,0,0,24.4,0.0,59.85,597,537,257.08,203.16,53.91999999999999,105,Thursday,3,7,0,5,0.4,257.90400000000005,0.2097401587054613,1,0.12955752875435383
2026-07-16,Academic Block Mess,Lunch,Paneer_Roti,79.99,0,0,0,24.4,0.0,59.85,709,699,348.95,291.25,57.69999999999999,110,Thursday,3,7,0,5,0.45,344.574,0.16535320246453644,1,0.15481435039294067
2026-07-16,Central Mess,Breakfast,Poha,78.64,0,0,0,24.4,0.0,59.85,499,473,166.23,138.34,27.889999999999983,90,Thursday,3,7,0,5,0.3,161.676,0.16777958250616606,1,0.1487334004563623
2026-07-16,Central Mess,Dinner,Fried_Rice,78.64,0,0,0,24.4,0.0,59.85,753,690,337.47,253.92,83.55000000000004,105,Thursday,3,7,0,5,0.4,325.296,0.24757756244999565,1,0.03342947428946896
2026-07-16,Central Mess,Lunch,Paneer_Roti,78.64,0,0,0,24.4,0.0,59.85,987,904,472.76,377.51,95.25,110,Thursday,3,7,0,5,0.45,479.6820000000001,0.20147643624672137,1,0.030196248626070954
2026-07-16,Hostel A Mess,Breakfast,Idli_Dosa,81.24,0,0,0,24.4,0.0,59.85,388,363,132.67,105.47,27.19999999999999,90,Thursday,3,7,0,5,0.3,125.712,0.20501997437250313,1,0.13590405338468659
2026-07-16,Hostel A Mess,Dinner,Chole_Bhature,81.24,0,0,0,24.4,0.0,59.85,737,712,324.98,272.13,52.85000000000002,105,Thursday,3,7,0,5,0.4,318.384,0.16262539233183587,1,0.15278151624285802
2026-07-16,Hostel A Mess,Lunch,Rajma_Rice,81.24,0,0,0,24.4,0.0,59.85,742,727,363.42,318.73,44.69,110,Thursday,3,7,0,5,0.45,360.6120000000001,0.12297066754719056,1,0.10037311585797071
2026-07-16,Hostel B Mess,Breakfast,Paratha,81.79,0,0,0,24.4,0.0,59.85,533,482,169.63,133.46,36.16999999999999,90,Thursday,3,7,0,5,0.3,172.692,0.21322879207687312,1,0.10515685820648785
2026-07-16,Hostel B Mess,Dinner,Pasta,81.79,0,0,0,24.4,0.0,59.85,734,688,324.78,256.8,67.97999999999996,105,Thursday,3,7,0,5,0.4,317.088,0.20931091815998512,1,0.12843165510954901
2026-07-16,Hostel B Mess,Lunch,Veg_Pulao,81.79,0,0,0,24.4,0.0,59.85,822,806,408.13,353.53,54.60000000000002,110,Thursday,3,7,0,5,0.45,399.4920000000001,0.13378090314360627,1,0.09381306836854258
2026-07-16,North Mess,Breakfast,Sandwich,82.58,0,0,0,24.4,0.0,59.85,434,420,139.85,121.57,18.28,90,Thursday,3,7,0,5,0.3,140.616,0.1307114765820522,1,0.11133762639416861
2026-07-16,North Mess,Dinner,Roti_Dal,82.58,0,0,0,24.4,0.0,59.85,681,634,301.35,238.78,62.57000000000002,105,Thursday,3,7,0,5,0.4,294.19200000000006,0.20763232122117145,1,0.1438823949441579
2026-07-16,North Mess,Lunch,Veg_Pulao,82.58,0,0,0,24.4,0.0,59.85,802,775,379.44,320.88,58.56,110,Thursday,3,7,0,5,0.45,389.7720000000001,0.15433270082226438,1,0.13874290309086562
2026-07-16,South Mess,Breakfast,Idli_Dosa,91.56,0,0,0,24.4,0.0,59.85,443,406,143.83,113.68,30.15000000000001,90,Thursday,3,7,0,5,0.3,143.532,0.2096224709726761,1,0.13563099562044062
2026-07-16,South Mess,Dinner,Fried_Rice,91.56,0,0,0,24.4,0.0,59.85,629,612,271.49,230.41,41.08000000000001,105,Thursday,3,7,0,5,0.4,271.72800000000007,0.15131312387196585,1,0.14040515013448474
2026-07-16,South Mess,Lunch,Veg_Pulao,91.56,0,0,0,24.4,0.0,59.85,731,710,351.21,298.32,52.88999999999999,110,Thursday,3,7,0,5,0.45,355.266,0.15059366191167675,1,0.14177904972470706
2026-07-17,Academic Block Mess,Breakfast,Upma,76.63,1,0,0,25.26,22.26,91.29,288,264,97.92,76.99,20.930000000000007,90,Friday,4,7,0,5,0.3,93.312,0.2137459150326798,1,0.06095143167730799
2026-07-17,Academic Block Mess,Dinner,Chole_Bhature,76.63,1,0,0,25.26,22.26,91.29,589,581,249.41,224.15,25.25999999999999,105,Friday,4,7,0,5,0.4,254.44800000000004,0.10127901848362131,1,0.034706974956486225
2026-07-17,Academic Block Mess,Lunch,Biryani,76.63,1,0,0,25.26,22.26,91.29,630,568,323.03,242.24,80.78999999999996,110,Friday,4,7,0,5,0.45,306.18,0.2501006098504782,1,0.011241175387276425
2026-07-17,Central Mess,Breakfast,Sandwich,87.83,1,0,0,25.26,22.26,91.29,405,389,136.04,107.98,28.059999999999988,90,Friday,4,7,0,5,0.3,131.22,0.20626286386356946,1,0.14039913188880004
2026-07-17,Central Mess,Dinner,Fried_Rice,87.83,1,0,0,25.26,22.26,91.29,703,693,318.94,271.95,46.99000000000001,105,Friday,4,7,0,5,0.4,303.696,0.14733178654292348,1,0.1373718577851074
2026-07-17,Central Mess,Lunch,Rajma_Rice,87.83,1,0,0,25.26,22.26,91.29,819,741,390.27,314.75,75.51999999999998,110,Friday,4,7,0,5,0.45,398.0340000000001,0.19350705921541494,1,0.1283324657867035
2026-07-17,Hostel A Mess,Breakfast,Idli_Dosa,85.34,1,0,0,25.26,22.26,91.29,357,334,121.43,96.6,24.830000000000013,90,Friday,4,7,0,5,0.3,115.668,0.2044799472947378,1,0.12479683124025548
2026-07-17,Hostel A Mess,Dinner,Chole_Bhature,85.34,1,0,0,25.26,22.26,91.29,611,589,264.6,232.32,32.28000000000003,105,Friday,4,7,0,5,0.4,263.952,0.12199546485260782,1,0.09399824075817076
2026-07-17,Hostel A Mess,Lunch,Veg_Pulao,85.34,1,0,0,25.26,22.26,91.29,618,561,304.24,242.69,61.55000000000001,110,Friday,4,7,0,5,0.45,300.34800000000007,0.20230738890349728,1,0.13648685127782673
2026-07-17,Hostel B Mess,Breakfast,Sandwich,82.32,1,0,0,25.26,22.26,91.29,398,359,135.08,105.7,29.38000000000001,90,Friday,4,7,0,5,0.3,128.952,0.21750074030204328,1,0.12289743582452839
2026-07-17,Hostel B Mess,Dinner,Chole_Bhature,82.32,1,0,0,25.26,22.26,91.29,749,687,319.89,262.58,57.31,105,Friday,4,7,0,5,0.4,323.56800000000004,0.17915533464628466,1,0.15632329373016512
2026-07-17,Hostel B Mess,Lunch,Veg_Pulao,82.32,1,0,0,25.26,22.26,91.29,716,693,367.16,303.41,63.75,110,Friday,4,7,0,5,0.45,347.976,0.17363002505719577,1,0.1596427344807948
2026-07-17,North Mess,Breakfast,Sandwich,70.48,1,0,0,25.26,22.26,91.29,340,316,107.4,87.26,20.14,90,Friday,4,7,0,5,0.3,110.16,0.18752327746741154,1,0.1221764022747675
2026-07-17,North Mess,Dinner,Chole_Bhature,70.48,1,0,0,25.26,22.26,91.29,703,680,319.89,268.9,50.99000000000001,105,Friday,4,7,0,5,0.4,303.696,0.15939854324924196,1,0.14903262532974448
2026-07-17,North Mess,Lunch,Paneer_Roti,70.48,1,0,0,25.26,22.26,91.29,762,687,363.84,286.51,77.32999999999998,110,Friday,4,7,0,5,0.45,370.3320000000001,0.2125384784520668,1,0.12469515360484068
2026-07-17,South Mess,Breakfast,Sandwich,87.4,1,0,0,25.26,22.26,91.29,359,341,113.51,95.49,18.02000000000001,90,Friday,4,7,0,5,0.3,116.31600000000002,0.15875253281649201,1,0.1306290591585626
2026-07-17,South Mess,Dinner,Khichdi,87.4,1,0,0,25.26,22.26,91.29,522,512,224.77,197.72,27.05000000000001,105,Friday,4,7,0,5,0.4,225.504,0.12034524180273172,1,0.0921558543560872
2026-07-17,South Mess,Lunch,Veg_Pulao,87.4,1,0,0,25.26,22.26,91.29,642,606,322.5,266.32,56.18000000000001,110,Friday,4,7,0,5,0.45,312.01200000000006,0.1742015503875969,1,0.15948070283654214
2026-07-18,Academic Block Mess,Breakfast,Paratha,82.12,0,0,0,24.78,11.09,81.15,290,279,93.02,80.71,12.310000000000002,90,Saturday,5,7,1,5,0.3,93.96,0.132337131799613,1,0.05332589518709585
2026-07-18,Academic Block Mess,Dinner,Roti_Dal,82.12,0,0,0,24.78,11.09,81.15,473,428,211.03,162.08,48.94999999999999,105,Saturday,5,7,1,5,0.4,204.33600000000004,0.23195754158176557,1,0.059155901320838256
2026-07-18,Academic Block Mess,Lunch,Rice_Dal,82.12,0,0,0,24.78,11.09,81.15,497,458,251.33,203.32,48.01000000000002,110,Saturday,5,7,1,5,0.45,241.54200000000003,0.19102375363068483,1,0.13194573983317992
2026-07-18,Central Mess,Breakfast,Upma,77.6,0,0,0,24.78,11.09,81.15,359,341,114.65,94.39,20.260000000000005,90,Saturday,5,7,1,5,0.3,116.31600000000002,0.17671173135630183,1,0.1391838786010885
2026-07-18,Central Mess,Dinner,Pasta,77.6,0,0,0,24.78,11.09,81.15,603,558,269.09,216.66,52.42999999999998,105,Saturday,5,7,1,5,0.4,260.49600000000004,0.19484187446579204,1,0.14980272480106538
2026-07-18,Central Mess,Lunch,Veg_Pulao,77.6,0,0,0,24.78,11.09,81.15,634,585,324.09,256.18,67.90999999999997,110,Saturday,5,7,1,5,0.45,308.124,0.20954055972106506,1,0.11394485846170926
2026-07-18,Hostel A Mess,Breakfast,Idli_Dosa,70.64,0,0,0,24.78,11.09,81.15,311,300,99.09,88.92,10.170000000000002,90,Saturday,5,7,1,5,0.3,100.764,0.10263396911898276,-1,-0.012392521908682452
2026-07-18,Hostel A Mess,Dinner,Fried_Rice,70.64,0,0,0,24.78,11.09,81.15,462,456,197.68,168.71,28.97,105,Saturday,5,7,1,5,0.4,199.58400000000003,0.1465499797652772,1,0.1440491387000818
2026-07-18,Hostel A Mess,Lunch,Biryani,70.64,0,0,0,24.78,11.09,81.15,590,547,297.96,228.01,69.94999999999999,110,Saturday,5,7,1,5,0.45,286.74,0.2347630554436837,1,0.06553874106317104
2026-07-18,Hostel B Mess,Breakfast,Paratha,75.12,0,0,0,24.78,11.09,81.15,389,382,132.15,111.81,20.340000000000003,90,Saturday,5,7,1,5,0.3,126.036,0.15391600454029514,1,0.1429854386594479
2026-07-18,Hostel B Mess,Dinner,Roti_Dal,75.12,0,0,0,24.78,11.09,81.15,586,551,262.49,210.84,51.650000000000006,105,Saturday,5,7,1,5,0.4,253.152,0.19676940073907578,1,0.15208409000983242
2026-07-18,Hostel B Mess,Lunch,Rajma_Rice,75.12,0,0,0,24.78,11.09,81.15,688,625,325.78,262.63,63.14999999999998,110,Saturday,5,7,1,5,0.45,334.36800000000005,0.1938424703787832,1,0.1578845436089274
2026-07-18,North Mess,Breakfast,Sandwich,91.88,0,0,0,24.78,11.09,81.15,359,346,114.36,102.61,11.75,90,Saturday,5,7,1,5,0.3,116.31600000000002,0.10274571528506471,1,0.020112118620532526
2026-07-18,North Mess,Dinner,Fried_Rice,91.88,0,0,0,24.78,11.09,81.15,572,529,257.96,195.57,62.38999999999999,105,Saturday,5,7,1,5,0.4,247.10400000000004,0.24185920297720576,1,0.05265268243295307
2026-07-18,North Mess,Lunch,Paneer_Roti,91.88,0,0,0,24.78,11.09,81.15,746,689,382.31,286.97,95.33999999999996,110,Saturday,5,7,1,5,0.45,362.556,0.2493787763856555,-1,-0.010425290592970926
2026-07-18,South Mess,Breakfast,Upma,86.97,0,0,0,24.78,11.09,81.15,309,293,105.6,81.03,24.569999999999997,90,Saturday,5,7,1,5,0.3,100.116,0.2326704545454545,1,0.056338544202274576
2026-07-18,South Mess,Dinner,Chole_Bhature,86.97,0,0,0,24.78,11.09,81.15,618,583,273.4,220.85,52.54999999999998,105,Saturday,5,7,1,5,0.4,266.97600000000006,0.19220921726408188,1,0.1526041979103031
2026-07-18,South Mess,Lunch,Rajma_Rice,86.97,0,0,0,24.78,11.09,81.15,636,579,300.9,250.93,49.96999999999997,110,Saturday,5,7,1,5,0.45,309.096,0.16606846128281813,1,0.16116327705489458
2026-07-19,Academic Block Mess,Breakfast,Poha,82.85,1,0,0,26.36,0.0,72.54,243,230,82.62,67.46,15.16000000000001,90,Sunday,6,7,1,5,0.3,78.732,0.18349068022270648,1,0.04533295043900376
2026-07-19,Academic Block Mess,Dinner,Chole_Bhature,82.85,1,0,0,26.36,0.0,72.54,444,433,186.59,170.11,16.47999999999999,105,Sunday,6,7,1,5,0.4,191.80800000000005,0.08832198938849879,-1,-0.003685545066511975
2026-07-19,Academic Block Mess,Lunch,Veg_Pulao,82.85,1,0,0,26.36,0.0,72.54,427,411,211.78,177.13,34.650000000000006,110,Sunday,6,7,1,5,0.45,207.522,0.16361318349230336,1,0.14590149975496292
2026-07-19,Central Mess,Breakfast,Poha,79.56,1,0,0,26.36,0.0,72.54,342,308,111.05,85.58,25.47,90,Sunday,6,7,1,5,0.3,110.808,0.22935614588023412,1,0.07590157895507299
2026-07-19,Central Mess,Dinner,Roti_Dal,79.56,1,0,0,26.36,0.0,72.54,566,556,255.25,210.11,45.13999999999999,105,Sunday,6,7,1,5,0.4,244.51200000000003,0.17684622918707146,1,0.1603774863105072
2026-07-19,Central Mess,Lunch,Biryani,79.56,1,0,0,26.36,0.0,72.54,707,663,334.37,281.1,53.26999999999998,110,Sunday,6,7,1,5,0.45,343.60200000000003,0.15931453180608302,1,0.14871707651467697
2026-07-19,Hostel A Mess,Breakfast,Poha,79.52,1,0,0,26.36,0.0,72.54,255,236,85.16,66.45,18.709999999999997,90,Sunday,6,7,1,5,0.3,82.62,0.2197040864255519,1,0.031227671419087
2026-07-19,Hostel A Mess,Dinner,Fried_Rice,79.52,1,0,0,26.36,0.0,72.54,427,400,185.43,152.0,33.43000000000001,105,Sunday,6,7,1,5,0.4,184.46400000000003,0.1802836649948768,1,0.1406319021681986
2026-07-19,Hostel A Mess,Lunch,Veg_Pulao,79.52,1,0,0,26.36,0.0,72.54,440,419,210.35,182.89,27.460000000000008,110,Sunday,6,7,1,5,0.45,213.84,0.13054433087710962,1,0.11908773262328431
2026-07-19,Hostel B Mess,Breakfast,Paratha,75.1,1,0,0,26.36,0.0,72.54,347,323,111.81,91.78,20.03,90,Sunday,6,7,1,5,0.3,112.428,0.17914318933905735,1,0.11775111500630775
2026-07-19,Hostel B Mess,Dinner,Khichdi,75.1,1,0,0,26.36,0.0,72.54,488,455,220.82,171.92,48.900000000000006,105,Sunday,6,7,1,5,0.4,210.81600000000003,0.22144733266914232,1,0.08274580803315895
2026-07-19,Hostel B Mess,Lunch,Veg_Pulao,75.1,1,0,0,26.36,0.0,72.54,564,533,269.44,230.34,39.1,110,Sunday,6,7,1,5,0.45,274.10400000000004,0.14511579572446556,1,0.13399846392640696
2026-07-19,North Mess,Breakfast,Idli_Dosa,80.78,1,0,0,26.36,0.0,72.54,334,328,110.41,94.12,16.289999999999992,90,Sunday,6,7,1,5,0.3,108.216,0.14754098360655732,1,0.10464852584349804
2026-07-19,North Mess,Dinner,Roti_Dal,80.78,1,0,0,26.36,0.0,72.54,504,469,212.36,178.98,33.380000000000024,105,Sunday,6,7,1,5,0.4,217.72800000000004,0.15718591071764937,1,0.14549910979953834
2026-07-19,North Mess,Lunch,Paneer_Roti,80.78,1,0,0,26.36,0.0,72.54,650,611,323.13,259.29,63.839999999999975,110,Sunday,6,7,1,5,0.45,315.90000000000003,0.19756754247516473,1,0.1477210474076412
2026-07-19,South Mess,Breakfast,Poha,82.75,1,0,0,26.36,0.0,72.54,273,260,88.28,71.98,16.299999999999997,90,Sunday,6,7,1,5,0.3,88.452,0.1846397825101948,1,0.07924155012648681
2026-07-19,South Mess,Dinner,Roti_Dal,82.75,1,0,0,26.36,0.0,72.54,478,442,210.78,169.57,41.21000000000001,105,Sunday,6,7,1,5,0.4,206.49600000000004,0.19551190815067848,1,0.12426684564723434
2026-07-19,South Mess,Lunch,Paneer_Roti,82.75,1,0,0,26.36,0.0,72.54,565,536,288.84,233.41,55.42999999999998,110,Sunday,6,7,1,5,0.45,274.59000000000003,0.1919055532474726,1,0.1516186021830218
2026-07-20,Academic Block Mess,Breakfast,Sandwich,82.57,0,0,0,29.42,5.59,66.62,347,337,112.29,99.51,12.78,90,Monday,0,7,0,5,0.3,112.428,0.1138124499064921,1,0.05379176306549238
2026-07-20,Academic Block Mess,Dinner,Chole_Bhature,82.57,0,0,0,29.42,5.59,66.62,671,634,302.93,236.15,66.78,105,Monday,0,7,0,5,0.4,289.87200000000007,0.22044696794639027,1,0.11928993145878447
2026-07-20,Academic Block Mess,Lunch,Rajma_Rice,82.57,0,0,0,29.42,5.59,66.62,706,659,359.92,276.32,83.60000000000002,110,Monday,0,7,0,5,0.45,343.116,0.2322738386308069,1,0.0722510531834758
2026-07-20,Central Mess,Breakfast,Upma,79.26,0,0,0,29.42,5.59,66.62,419,387,136.59,112.86,23.730000000000004,90,Monday,0,7,0,5,0.3,135.756,0.17373160553481223,1,0.1508548297992955
2026-07-20,Central Mess,Dinner,Roti_Dal,79.26,0,0,0,29.42,5.59,66.62,844,767,359.82,297.73,62.089999999999975,105,Monday,0,7,0,5,0.4,364.60800000000006,0.17255850147295865,1,0.15284520795700485
2026-07-20,Central Mess,Lunch,Veg_Pulao,79.26,0,0,0,29.42,5.59,66.62,915,883,462.25,392.45,69.80000000000001,110,Monday,0,7,0,5,0.45,444.69000000000005,0.15100054083288267,1,0.06941876964241533
2026-07-20,Hostel A Mess,Breakfast,Upma,82.82,0,0,0,29.42,5.59,66.62,343,313,112.01,90.81,21.200000000000003,90,Monday,0,7,0,5,0.3,111.132,0.18926881528434963,1,0.12458374535793099
2026-07-20,Hostel A Mess,Dinner,Khichdi,82.82,0,0,0,29.42,5.59,66.62,564,545,236.89,203.1,33.78999999999999,105,Monday,0,7,0,5,0.4,243.64800000000005,0.1426400439022331,1,0.1266056841549263
2026-07-20,Hostel A Mess,Lunch,Rice_Dal,82.82,0,0,0,29.42,5.59,66.62,708,679,335.02,296.81,38.20999999999998,110,Monday,0,7,0,5,0.45,344.088,0.1140528923646349,1,0.07644347353538072
2026-07-20,Hostel B Mess,Breakfast,Sandwich,82.83,0,0,0,29.42,5.59,66.62,442,405,144.24,117.08,27.16000000000001,90,Monday,0,7,0,5,0.3,143.208,0.18829728230726572,1,0.15940560071871007
2026-07-20,Hostel B Mess,Dinner,Chole_Bhature,82.83,0,0,0,29.42,5.59,66.62,861,822,365.52,306.91,58.60999999999996,105,Monday,0,7,0,5,0.4,371.95200000000006,0.16034690304224108,1,0.10694919081293291
2026-07-20,Hostel B Mess,Lunch,Rajma_Rice,82.83,0,0,0,29.42,5.59,66.62,979,916,478.74,379.53,99.21000000000004,110,Monday,0,7,0,5,0.45,475.794,0.20723148264193514,1,0.005386041944567932
2026-07-20,North Mess,Breakfast,Idli_Dosa,79.41,0,0,0,29.42,5.59,66.62,482,464,159.6,131.21,28.389999999999983,90,Monday,0,7,0,5,0.3,156.168,0.17788220551378436,1,0.1471726132691022
2026-07-20,North Mess,Dinner,Pasta,79.41,0,0,0,29.42,5.59,66.62,728,714,330.89,263.35,67.53999999999996,105,Monday,0,7,0,5,0.4,314.496,0.2041161715373688,1,0.13448518094078282
2026-07-20,North Mess,Lunch,Biryani,79.41,0,0,0,29.42,5.59,66.62,921,832,457.71,364.92,92.78999999999996,110,Monday,0,7,0,5,0.45,447.606,0.202726617290424,1,0.0560760202915066
2026-07-20,South Mess,Breakfast,Idli_Dosa,78.39,0,0,0,29.42,5.59,66.62,407,380,134.23,106.65,27.579999999999984,90,Monday,0,7,0,5,0.3,131.868,0.20546822617894647,1,0.1385532108480158
2026-07-20,South Mess,Dinner,Fried_Rice,78.39,0,0,0,29.42,5.59,66.62,681,670,310.05,251.55,58.5,105,Monday,0,7,0,5,0.4,294.19200000000006,0.18867924528301885,1,0.15718647776185546
2026-07-20,South Mess,Lunch,Rajma_Rice,78.39,0,0,0,29.42,5.59,66.62,794,727,392.49,319.92,72.57,110,Monday,0,7,0,5,0.45,385.884,0.18489643048230525,1,0.13248504481594392
2026-07-21,Academic Block Mess,Breakfast,Poha,84.48,0,0,0,24.01,0.0,62.41,357,322,114.68,95.5,19.180000000000007,90,Tuesday,1,7,0,5,0.3,115.668,0.16724799441925361,1,0.12963274606079023
2026-07-21,Academic Block Mess,Dinner,Roti_Dal,84.48,0,0,0,24.01,0.0,62.41,617,597,260.07,222.94,37.13,105,Tuesday,1,7,0,5,0.4,266.54400000000004,0.14276925443149924,1,0.12701193754469053
2026-07-21,Academic Block Mess,Lunch,Rice_Dal,84.48,0,0,0,24.01,0.0,62.41,689,635,330.97,271.22,59.75,110,Tuesday,1,7,0,5,0.45,334.85400000000004,0.18052995739795147,1,0.16200605276687285
2026-07-21,Central Mess,Breakfast,Sandwich,77.3,0,0,0,24.01,0.0,62.41,480,461,154.59,130.97,23.620000000000005,90,Tuesday,1,7,0,5,0.3,155.52,0.1527912542855295,1,0.1386584748538115
2026-07-21,Central Mess,Dinner,Roti_Dal,77.3,0,0,0,24.01,0.0,62.41,864,824,388.28,306.24,82.03999999999996,105,Tuesday,1,7,0,5,0.4,373.2480000000001,0.2112908210569691,1,0.08001500038614617
2026-07-21,Central Mess,Lunch,Veg_Pulao,77.3,0,0,0,24.01,0.0,62.41,866,812,428.24,357.17,71.07,110,Tuesday,1,7,0,5,0.45,420.876,0.16595834111713056,1,0.11416518183606889
2026-07-21,Hostel A Mess,Breakfast,Sandwich,90.04,0,0,0,24.01,0.0,62.41,365,335,120.68,94.92,25.760000000000005,90,Tuesday,1,7,0,5,0.3,118.26,0.2134570765661253,1,0.11467908315405922
2026-07-21,Hostel A Mess,Dinner,Khichdi,90.04,0,0,0,24.01,0.0,62.41,607,560,262.1,212.45,49.650000000000034,105,Tuesday,1,7,0,5,0.4,262.22400000000005,0.1894315146890501,1,0.1588771527335197
2026-07-21,Hostel A Mess,Lunch,Rajma_Rice,90.04,0,0,0,24.01,0.0,62.41,722,652,364.34,273.71,90.63,110,Tuesday,1,7,0,5,0.45,350.89200000000005,0.24875116649283638,1,0.007903781969845092
2026-07-21,Hostel B Mess,Breakfast,Paratha,76.54,0,0,0,24.01,0.0,62.41,472,456,156.7,126.75,29.94999999999999,90,Tuesday,1,7,0,5,0.3,152.928,0.1911295469049138,1,0.14877018092836763
2026-07-21,Hostel B Mess,Dinner,Chole_Bhature,76.54,0,0,0,24.01,0.0,62.41,840,783,370.93,299.72,71.20999999999998,105,Tuesday,1,7,0,5,0.4,362.88,0.19197692286954407,1,0.1368893774506561
2026-07-21,Hostel B Mess,Lunch,Paneer_Roti,76.54,0,0,0,24.01,0.0,62.41,955,890,489.26,379.83,109.43,110,Tuesday,1,7,0,5,0.45,464.13000000000005,0.22366430936516374,-1,-0.01867603445297017
2026-07-21,North Mess,Breakfast,Sandwich,70.34,0,0,0,24.01,0.0,62.41,402,364,128.25,101.24,27.010000000000005,90,Tuesday,1,7,0,5,0.3,130.248,0.21060428849902538,1,0.12765062076966627
2026-07-21,North Mess,Dinner,Chole_Bhature,70.34,0,0,0,24.01,0.0,62.41,743,679,318.04,252.79,65.25000000000003,105,Tuesday,1,7,0,5,0.4,320.976,0.20516287259464225,1,0.14521611114611566
2026-07-21,North Mess,Lunch,Biryani,70.34,0,0,0,24.01,0.0,62.41,851,816,402.68,349.57,53.110000000000014,110,Tuesday,1,7,0,5,0.45,413.586,0.13189132810171852,1,0.08235536490771855
2026-07-21,South Mess,Breakfast,Sandwich,83.58,0,0,0,24.01,0.0,62.41,392,367,125.84,103.1,22.74000000000001,90,Tuesday,1,7,0,5,0.3,127.008,0.1807056579783853,1,0.14942708389560827
2026-07-21,South Mess,Dinner,Pasta,83.58,0,0,0,24.01,0.0,62.41,623,591,283.68,229.34,54.34,105,Tuesday,1,7,0,5,0.4,269.136,0.19155386350817824,1,0.16433783270729257
2026-07-21,South Mess,Lunch,Rajma_Rice,83.58,0,0,0,24.01,0.0,62.41,780,733,397.9,321.04,76.85999999999996,110,Tuesday,1,7,0,5,0.45,379.08,0.1931641115858255,1,0.12946830416468236
2026-07-22,Academic Block Mess,Breakfast,Upma,77.17,0,0,0,24.14,0.0,57.82,322,297,105.87,85.34,20.53,90,Wednesday,2,7,0,5,0.3,104.328,0.19391706810238973,1,0.1118141474103923
